Pièce,Perso principal,genre,Première apparition,Fréquence(scène),Fréquence(répliques),Confrontation
panard-rien,#raton,Parodie,TODO,1.0,0.21634615384615385,0.16666666666666666
pascal-endymion,#endymion,Tragi-comédie,TODO,0.6538461538461539,0.2722841225626741,0.12637362637362637
patrat-heureuse-erreur,#luville,Comédie,TODO,0.5806451612903226,0.0,0.225
patrat-vengeance,#mirval,Comédie,TODO,0.6111111111111112,0.17893660531697342,0.24358974358974358
pechantre-geta,#justine,Tragédie,TODO,0.5,0.23277074542897327,0.2236842105263158
pellegrin-tibere,#tibere,Tragédie,TODO,0.45714285714285713,0.2248968363136176,0.20588235294117646
pellet-desbarreaux-moliere-a-toulouse,#moliere,Comédie,TODO,0.45454545454545453,0.278673835125448,0.21428571428571427
perrault-dialogue-de-l-amour-et-de-l-amitie,#l-amour,Dialogue,TODO,1.0,1.0,0.5
perrault-l-oublieux,#mademoiselle-dupre,Comédie,TODO,0.7647058823529411,0.0,0.23387096774193547
pesselier-esope-au-parnasse,#esope,Comédie,TODO,0.9,0.4821917808219178,0.39285714285714285
pg-a-la-monaco,#le-chevalier,Proverbe,TODO,0.7272727272727273,0.29074074074074074,0.30952380952380953
pg-amour,#celimene,Comédie,TODO,0.5833333333333334,0.3325942350332594,0.20833333333333334
pg-carnaval-du-baron,#papaver,Proverbe,TODO,1.0,0.5686813186813187,0.3157894736842105
pg-fausse-invite,#madame-de-preval,Comédie,TODO,0.7272727272727273,0.42857142857142855,0.2608695652173913
pg-thesee,#pasiphaë,Opérette,TODO,0.75,0.1388888888888889,0.15760869565217392
pic-aricie,#fernand,Ballet,TODO,0.2972972972972973,0.16789215686274508,0.10227272727272728
pifteau-moliere-en-voyage,#louisette,Comédie,TODO,0.7272727272727273,0.16,0.16666666666666666
piis-cassandre-astrologue,#cassandre,Comédie-parade,TODO,0.8333333333333334,0.28998505231689087,0.17532467532467533
piron-arlequin-decalion,#arlequin,Comédie,TODO,0.8666666666666667,0.803921568627451,0.5
piron-ecole-peres,#pasquin,Comédie,TODO,0.43859649122807015,0.19898391193903472,0.1
piron-fausse-alarme,#sylvie,Pastorale,TODO,0.5833333333333334,0.21179624664879357,0.275
piron-gustave-wasa,#adelaide,Tragédie,TODO,0.4634146341463415,0.18506998444790046,0.25510204081632654
piron-metromanie,#damis,Comédie,TODO,0.5111111111111111,0.27169811320754716,0.2457627118644068
piron-nouvelle-messaline,#conine,Tragédie,TODO,0.5,0.18393782383419688,0.16666666666666666
piron-vasta,#vasta,Tragédie,TODO,0.5,0.3556231003039514,0.2857142857142857
pixerecourt-victor,#victor,Drame,TODO,0.7777777777777778,0.0,0.21428571428571427
plancher-verre-d-eau,#marton,Comédie,TODO,0.75,0.0,0.3333333333333333
plaute-amphitryon,#amphitryon,Comédie,TODO,0.5,0.0,0.21739130434782608
plaute-aululaire,#euclion,Comédie,TODO,0.4864864864864865,0.0,0.18055555555555555
plaute-casina,#stalinon,Comédie,TODO,0.625,0.0,0.23275862068965517
poinsinet-ajax,#penthesilee,Tragédie,TODO,0.43333333333333335,0.27284263959390864,0.20967741935483872
poinsinet-cercle,#lisidor,Comédie,TODO,0.9333333333333333,0.0,0.18181818181818182
poinsinet-fra-maconnes,#le-venerable,Parodie,TODO,0.75,0.326271186440678,0.20689655172413793
poinsinet-philosophes-de-bois,#polichinelle,Comédie,TODO,0.5454545454545454,0.25405405405405407,0.3076923076923077
poisson-actrice-nouvelle,#lisette,Comédie,TODO,0.75,0.2823741007194245,0.12931034482758622
poisson-amour-secret,#lisette,Comédie,TODO,0.5238095238095238,0.14754098360655737,0.21428571428571427
poisson-boite-de-pandore,#mercure,Comédie,TODO,0.6470588235294118,0.327720207253886,0.21794871794871795
poisson-holande-malade,#la-hollande,Comédie,TODO,0.8,0.20576923076923076,0.1511627906976744
poisson-le-poete-basque,#le-poete,Comédie,TODO,0.7272727272727273,0.38365650969529086,0.16129032258064516
poisson-sot-venge,#lubin,Comédie,TODO,0.6923076923076923,0.441025641025641,0.2631578947368421
pompigny-noeud-d-amour,#babet,Comédie,TODO,0.8181818181818182,0.2,0.17424242424242425
ponsart-moliere-a-vienne,#moliere,Comédie,TODO,0.875,1.0,0.1827956989247312
poulhariez-taciturne,#jean,Comédie,TODO,0.46153846153846156,0.3436426116838488,0.1794871794871795
pousset-de-montauban-felicie,#ismene,Pastorale,TODO,0.6785714285714286,0.1911021233569262,0.17352941176470588
pousset-de-montauban-zenobie,#zenobie,Tragédie,TODO,0.8823529411764706,0.3620795107033639,0.20202020202020202
prade-arsace,#pharasmane,Tragédie,TODO,0.46153846153846156,0.2214572576018359,0.18478260869565216
pradel-moliere-avignon,#moliere,Comédie,TODO,0.7058823529411765,0.17096774193548386,0.20491803278688525
pradel-trait-de-moliere,#dalbans,Prologue,TODO,0.8333333333333334,0.3039772727272727,0.3076923076923077
pradon-mort-de-bajazet,#andronic,Tragédie,TODO,0.5555555555555556,0.2531268612269208,0.2727272727272727
pradon-phedre,#phedre,Tragédie,TODO,0.5555555555555556,0.3265753424657534,0.22413793103448276
pradon-regulus,#fulvie,Tragédie,TODO,0.5675675675675675,0.2179144385026738,0.21568627450980393
pradon-scipion,#scipion,Tragédie,TODO,0.5,0.33378653976886474,0.25925925925925924
pradon-statira,#roxane,Tragédie,TODO,0.5555555555555556,0.2723529411764706,0.25471698113207547
puget-de-la-serre-climene,#le-roi,Tragi-comédie,TODO,0.42424242424242425,0.0,0.21428571428571427
puget-de-la-serre-le-pyrame,#thisbe,Tragédie,TODO,0.5384615384615384,0.0,0.21052631578947367
puget-de-la-serre-martyre-sainte-catherine,#l-empereur,Tragédie,TODO,0.5789473684210527,0.0,0.22972972972972974
puget-de-la-serre-pandoste-i,#pandoste,Tragédie,TODO,0.55,0.0,0.24285714285714285
puget-de-la-serre-pandoste-ii,#fauvye,Tragédie,TODO,0.48148148148148145,0.0,0.19
puget-de-la-serre-sac-de-carthage,#scipion,Tragédie,TODO,0.4642857142857143,0.0,0.14942528735632185
puget-de-la-serre-thesee,#egee,Tragédie,TODO,0.4827586206896552,0.0,0.20535714285714285
puget-de-la-serre-thomas-morus,#le-roi,Tragédie,TODO,0.5,0.0,0.225
pure-deroute-des-precieuses,#l-amour,Mascarade,TODO,0.16666666666666666,0.0,0.0
pure-ostorius,#ostorius,Tragédie,TODO,0.4,0.22917897223862965,0.15517241379310345
pvch-amsterdam-hydropique,#le-medecin,Comédie,TODO,0.8,0.4032114183764496,0.1346153846153846
quatrelles-la-dame-de-niort,#la-demoiselle-de-magasin,Comédie,TODO,1.0,0.0,0.3333333333333333
quinault-agrippa,#lavinie,Tragi-comédie,TODO,0.56,0.23545554335894622,0.2391304347826087
quinault-alceste,#admete,Opéra,TODO,0.24390243902439024,0.07806324110671936,0.0711743772241993
quinault-amadis,#amadis,Tragédie en musique,TODO,0.32,0.10841423948220065,0.10606060606060606
quinault-amalasonte,#amalasonte,Tragi-comédie,TODO,0.5416666666666666,0.2728794642857143,0.23214285714285715
quinault-armide,#armide,Opéra,TODO,0.5217391304347826,0.3004807692307692,0.08189655172413793
quinault-astrate,#astrate,Tragédie,TODO,0.5652173913043478,0.2827346465816918,0.25
quinault-atys,#atys,Tragédie,TODO,0.5294117647058824,0.22646310432569974,0.08823529411764706
quinault-bellerophon,#stenobee,Tragédie,TODO,0.5,0.3944407677035076,0.2222222222222222
quinault-cadmus-hermione,#cadmus,Opéra,TODO,0.43333333333333335,0.1621923937360179,0.05898876404494382
quinault-comedie-sans-comedie,#hauteroche,Comédie,TODO,0.15789473684210525,0.0573986308583465,0.07264957264957266
quinault-coups-de-l-amour,#roger,Tragi-comédie,TODO,0.59375,0.30064214827787505,0.1702127659574468
quinault-docteur-de-verre,#marine,Comédie,TODO,0.8571428571428571,0.19298245614035087,0.21875
quinault-fantome-amoureux,#fabrice,Tragi-comédie,TODO,0.5,0.1958154506437768,0.16964285714285715
quinault-fetes-amour-bacchus,#forestan,Pastorale,TODO,0.2692307692307692,0.08731466227347612,0.041666666666666664
quinault-genereuse-ingratitude,#almansor,Tragi-comédie,TODO,0.41025641025641024,0.22992489890236859,0.13440860215053763
quinault-grotte,#silvandre,Églogue,TODO,0.5,0.04201680672268908,0.25
quinault-isis,#io,Opéra,TODO,0.4,0.1407185628742515,0.05555555555555555
quinault-le-feint-alcibiade,#timee,Tragi-comédie,TODO,0.7142857142857143,0.17697107203630175,0.2462686567164179
quinault-les-rivales,#philidie,Comédie,TODO,0.5294117647058824,0.19303097345132744,0.18617021276595744
quinault-mere-coquette,#laurette,Comédie,TODO,0.71875,0.3087281795511222,0.26515151515151514
quinault-persee,#cephee,Opéra,TODO,0.3783783783783784,0.10325047801147227,0.08333333333333333
quinault-proserpine,#ceres,Tragédie,TODO,0.35135135135135137,0.1853526220614828,0.050724637681159424
quinault-roland,#angelique,Opéra,TODO,0.39285714285714285,0.2019315188762072,0.07446808510638298
quinault-stratonice,#seleucus,Tragi-comédie,TODO,0.4482758620689655,0.290788013318535,0.18
quinault-temple-de-la-paix,#silvie,Églogue,TODO,0.5714285714285714,0.1111111111111111,0.09722222222222222
quinault-thesee,#medee,Tragédie en musique,TODO,0.36363636363636365,0.1823949246629659,0.03508771929824561
racine-alexandre-66,#taxile,Tragédie,TODO,0.4782608695652174,0.1477683956574186,0.16666666666666666
racine-alexandre,#taxile,Tragédie,TODO,0.4782608695652174,0.15021998742928974,0.1774193548387097
racine-andromaque-68,#hermione,Tragédie,TODO,0.42857142857142855,0.2386104783599089,0.1935483870967742
racine-andromaque,#hermione,Tragédie,TODO,0.42857142857142855,0.24196376388077148,0.1896551724137931
racine-athalie,#joad,Tragédie,TODO,0.4857142857142857,0.2669491525423729,0.2028985507246377
racine-bajazet,#atalide,Tragédie,TODO,0.5555555555555556,0.2530054644808743,0.2916666666666667
racine-berenice,#titus,Tragédie,TODO,0.5172413793103449,0.32536186280679674,0.25
racine-britannicus,#agrippine,Tragédie,TODO,0.45454545454545453,0.25177111716621253,0.225
racine-esther,#assuerus,Tragédie,TODO,0.43478260869565216,0.1304029304029304,0.1774193548387097
racine-iphigenie,#agamemnon,Tragédie,TODO,0.40540540540540543,0.20923913043478262,0.14705882352941177
racine-mithridate,#monime,Tragédie,TODO,0.5517241379310345,0.25826681870011403,0.28205128205128205
racine-phedre-77,#phedre,Tragédie,TODO,0.42857142857142855,0.2863021751910641,0.20967741935483872
racine-phedre,#phedre,Tragédie,TODO,0.42857142857142855,0.2863021751910641,0.20967741935483872
racine-plaideurs-69,#leandre,Comédie,TODO,0.64,0.17495854063018243,0.18085106382978725
racine-plaideurs,#leandre,Comédie,TODO,0.6153846153846154,0.16003386960203217,0.18085106382978725
racine-thebaide-64,#jocaste,Tragédie,TODO,0.52,0.25316455696202533,0.19047619047619047
racine-thebaide,#jocaste,Tragédie,TODO,0.52,0.2568627450980392,0.19827586206896552
radet-raboteau-avare-ami,#sainville,Comédie,TODO,0.75,0.25149700598802394,0.1368421052631579
raisin-merlin-gascon,#merlin,Comédie,TODO,0.631578947368421,0.0,0.24
rayssiguier-palinice,#circeine,Tragi-comédie,TODO,0.4444444444444444,0.19396274887604367,0.16071428571428573
regnard-arlequin-aux-enfers,#arlequin,Comédie,TODO,0.8,1.0,0.22857142857142856
regnard-arlequin-bonnes-fortunes,#colombine,Comédie,TODO,0.4583333333333333,0.10810810810810811,0.18
regnard-attendez-sous-l-orme,#pasquin,Comédie,TODO,0.625,0.09722222222222222,0.18382352941176472
regnard-bal,#lisette,Comédie,TODO,0.6,0.15214384508990317,0.11702127659574468
regnard-carnaval-de-venise,#le-choeur,Ballet,TODO,0.23529411764705882,0.08531468531468532,0.13846153846153847
regnard-coquette,#colombine,Comédie,TODO,0.6444444444444445,0.14042553191489363,0.2535211267605634
regnard-democrite,#strabon,Comédie,TODO,0.6842105263157895,0.27547169811320754,0.20202020202020202
regnard-distrait,#carlin,Comédie,TODO,0.4461538461538462,0.21226172076249356,0.14527027027027026
regnard-divorce,#isabelle,Comédie,TODO,0.48148148148148145,0.0,0.19047619047619047
regnard-filles-errantes,#isabelle,Comédie,TODO,0.38461538461538464,0.0,0.17708333333333334
regnard-folies-amoureuses,#albert,Comédie,TODO,0.5384615384615384,0.2063971031985516,0.20238095238095238
regnard-homme-bonne-fortune-critique,#nivelet,Comédie,TODO,0.6666666666666666,0.0,0.15714285714285714
regnard-joueur,#hector,Comédie,TODO,0.4852941176470588,0.23015873015873015,0.15806451612903225
regnard-legataire-critique,#la-comtesse,Comédie,TODO,0.6,0.0,0.3
regnard-legataire,#lisette,Comédie,TODO,0.7551020408163265,0.22372227579556414,0.23841059602649006
regnard-menechmes,#valentin,Comédie,TODO,0.6086956521739131,0.24060150375939848,0.16791044776119404
regnard-retour-imprevu,#merlin,Comédie,TODO,0.8260869565217391,0.0,0.22413793103448276
regnard-sapor,#zenobie,Tragédie,TODO,0.5185185185185185,0.2575030012004802,0.225
regnard-serenade,#scapin,Comédie,TODO,0.7037037037037037,0.0,0.2459016393442623
regnard-souhaits,#mercure,Comédie,TODO,0.5454545454545454,0.2920353982300885,0.32142857142857145
regnard-vendanges,#trigaudin,Comédie,TODO,0.6842105263157895,0.42538975501113585,0.2631578947368421
regnault-marie-stuard,#marie,,TODO,0.39285714285714285,0.24635993011065813,0.08585858585858586
renard-huit-jours-a-la-campagne,#georges,Comédie,TODO,1.0,0.0,0.2619047619047619
renard-la-demande,#gaillardon,Comédie,TODO,0.75,0.0,0.17142857142857143
renard-le-pain-du-menage,#marthe,Comédie,TODO,1.0,0.0,0.5
renard-maitresse,#maurice,Comédie,TODO,1.0,0.0,0.44642857142857145
renard-plaisir-de-rompre,#maurice,Comédie,TODO,1.0,0.0,0.5
restif-jugement-de-paris,#momus,Comédie,TODO,0.8333333333333334,0.0,0.20512820512820512
riccoboni-riccoboni-romagnesi-echo-du-public,#la-critique,Comédie,TODO,1.0,0.3206967213114754,0.4090909090909091
riccoboni-romagnesi-compliments,#monsieur-thomassin,Compliment,TODO,1.0,0.10421836228287841,0.07692307692307693
robinet-panegyrique-ecole-des-femmes,#palamede,Comédie,TODO,1.0,0.0,0.1702127659574468
rochefort-dupeuty-livry-madame-gregoire,#madame-gregoire,Vaudeville,TODO,0.8076923076923077,0.34782608695652173,0.1280701754385965
rochon-heureusement,#madame-lisban,Comédie,TODO,0.8,0.27521367521367524,0.35714285714285715
roger-auteur-capitation,#l-auteur,Dialogue,TODO,1.0,0.0,0.5
romagnesi-rancune,#rodomont,Comédie,TODO,0.7857142857142857,0.25038880248833595,0.28378378378378377
romagnesi-riccoboni-sauvages,#l-alzire,Parodie,TODO,0.56,0.25961538461538464,0.21621621621621623
ronsin-aretaphile,#aretaphile,Tragédie,TODO,0.6129032258064516,0.27773749093546046,0.24561403508771928
ronsin-ligues-des-fanatiques,#le-depute,Tragédie,TODO,0.65,0.48080614203454897,0.28378378378378377
rosimond-avocat-savetier,#rosandre,Comédie,TODO,0.6153846153846154,0.2567204301075269,0.14084507042253522
rosimond-festin-de-pierre,#don-juan,Tragi-comédie,TODO,0.8181818181818182,0.35239745811669554,0.2545454545454545
rostand-cyrano,#cyrano,Comédie héroïque,TODO,0.7608695652173914,0.388295165394402,0.04886561954624782
roswitha-abraham,#abraham,Comédie,TODO,1.0,0.0,0.42857142857142855
roswitha-callimaque,#callimaque,Comédie,TODO,0.6,0.0,0.23809523809523808
roswitha-dulcitius,#les-gardes,Comédie,TODO,0.5625,0.0,0.203125
rotrou-agesilan,#daraide,Tragi-comédie,TODO,0.5,0.1773226773226773,0.18137254901960784
rotrou-amarillis,#amarillis,Pastorale,TODO,0.4117647058823529,0.18136952498457742,0.16666666666666666
rotrou-amelie,#dionys,Tragi-comédie,TODO,0.6363636363636364,0.2416582406471183,0.2102803738317757
rotrou-antigone,#antigone,Tragédie,TODO,0.41935483870967744,0.19264544456641053,0.10576923076923077
rotrou-bague-de-l-oubli,#le-roi,Comédie,TODO,0.6111111111111112,0.35654952076677315,0.17207792207792208
rotrou-belisaire,#belissaire,Tragédie,TODO,0.52,0.33365997060264574,0.1935483870967742
rotrou-belle-alphrede,#acaste,Comédie,TODO,0.3888888888888889,0.13505607020965382,0.16666666666666666
rotrou-captifs,#haegee,Comédie,TODO,0.45714285714285713,0.21267893660531698,0.19369369369369369
rotrou-celiane,#florimant,Tragi-comédie,TODO,0.631578947368421,0.24528301886792453,0.19444444444444445
rotrou-cleagenor,#philemond,Pastorale,TODO,0.4642857142857143,0.25210084033613445,0.1619718309859155
rotrou-cosroes,#syroes,Tragédie,TODO,0.68,0.2976796830786644,0.25471698113207547
rotrou-crisante,#cassie,Tragédie,TODO,0.4090909090909091,0.2664429530201342,0.11029411764705882
rotrou-deux-pucelles,#leocadie,Tragi-comédie,TODO,0.5,0.26980071538068473,0.135
rotrou-dom-bernard-de-cabrere,#le-roi,Tragi-comédie,TODO,0.4878048780487805,0.2201291711517761,0.1919191919191919
rotrou-don-lope-de-cardone,#don-pedre,Tragi-comédie,TODO,0.5,0.2005361930294906,0.1625
rotrou-hercule-mourant,#hercule,Tragédie,TODO,0.5,0.3315754779169413,0.1349206349206349
rotrou-iphigenie,#agamemnon,Tragi-comédie,TODO,0.6,0.27835587929240374,0.17582417582417584
rotrou-l-heureuse-constance,#le-roi,Comédie,TODO,0.47619047619047616,0.17983193277310924,0.1183206106870229
rotrou-l-hypocondriaque,#cleonice,Tragi-comédie,TODO,0.5714285714285714,0.18761638733705774,0.15822784810126583
rotrou-la-celimene,#celimene,Comédie,TODO,0.4857142857142857,0.21043577981651376,0.18243243243243243
rotrou-la-diane,#lysimant,Comédie,TODO,0.3488372093023256,0.1385176184690158,0.13596491228070176
rotrou-la-soeur,#lelie,Tragi-comédie,TODO,0.3870967741935484,0.15623409669211197,0.13592233009708737
rotrou-laure-persecutee,#orantee,Tragi-comédie,TODO,0.5769230769230769,0.3291323315559864,0.22596153846153846
rotrou-le-filandre,#theane,Comédie,TODO,0.5,0.13142554319024907,0.2013888888888889
rotrou-les-occasions-perdues,#la-reine,Tragi-comédie,TODO,0.6,0.18034557235421167,0.15714285714285714
rotrou-saint-genest,#genest,Tragédie,TODO,0.34210526315789475,0.2059317291550084,0.078125
rotrou-sosies,#sosie,Comédie,TODO,0.5,0.2719343252950231,0.19021739130434784
rotrou-venceslas,#le-prince,Tragi-comédie,TODO,0.5142857142857142,0.2703262558259969,0.2073170731707317
rougemont-discours-de-rentree,#alphonse,Comédie,TODO,0.7894736842105263,0.288135593220339,0.2840909090909091
rousseau-devin-du-village,#le-devin,Bergerie,TODO,0.625,0.24864864864864866,0.16666666666666666
rousseau-engagement-temeraire,#dorante,Bergerie,TODO,0.5454545454545454,0.2460093896713615,0.17796610169491525
rousseau-muses-galantes,#le-choeur,Ballet,TODO,0.2857142857142857,0.10996563573883161,0.16666666666666666
rousseau-narcisse,#lucinde,Comédie,TODO,0.5,0.0,0.21428571428571427
rousseau-prisonniers-de-guerre,#dorante,Comédie,TODO,0.8333333333333334,0.0,0.25675675675675674
rousseaujb-cafe,#le-chevalier,Comédie,TODO,0.4444444444444444,0.35294117647058826,0.13043478260869565
rousseaujb-ceinture-magique,#le-capitan,Comédie,TODO,0.6428571428571429,0.0,0.19672131147540983
rousseaujb-jason,#medee,Opéra,TODO,0.45161290322580644,0.25539160045402953,0.11038961038961038
rousseaup-mort-de-bucephale,#alexandre,Parodie,TODO,0.7692307692307693,0.3314393939393939,0.375
roy-compliment-14-mars-1750,#monsieur-soly,Compliment,TODO,0.6666666666666666,0.2702702702702703,0.2857142857142857
roy-compliment-7-avril-1750,#la-marquise,Compliment,TODO,0.75,0.4074074074074074,0.4
sacy-agnes-sorel,#l-abbesse,Dialogue des morts,TODO,1.0,0.0,0.5
sacy-amour-platonique,#gabrielle,Dialogue des morts,TODO,1.0,0.0,0.5
sacy-bavard,#lucinde,Opuscule dramatique,TODO,1.0,0.0,0.3076923076923077
sacy-benefice,#l-abbe-courant,Opuscule dramatique,TODO,0.75,0.0,0.3181818181818182
sacy-bois-rose,#le-marquis,Opuscule dramatique,TODO,0.7857142857142857,0.0,0.3157894736842105
sacy-contentement,#gregoire,Opuscule dramatique,TODO,0.875,0.6,0.24285714285714285
sacy-defense,#cephise,Opuscule dramatique,TODO,0.75,0.0,0.2777777777777778
sacy-denys,#euphemon,Opuscule dramatique,TODO,0.8333333333333334,0.0,0.3
sacy-fat-de-province,#dorval,Opuscule dramatique,TODO,0.9,0.0,0.30952380952380953
sacy-fausse-paysanne,#madame-catau,Opuscule dramatique,TODO,0.875,0.0,0.375
sacy-gascon-a-paris,#le-baron,Opuscule dramatique,TODO,1.0,0.0,0.3125
sacy-gascon-joue,#madame-seringuet,Opuscule dramatique,TODO,0.875,0.0,0.3333333333333333
sacy-harangue,#pasquin,Opuscule dramatique,TODO,1.0,0.0,0.20212765957446807
sacy-impromptu,#le-marquis,Opuscule dramatique,TODO,1.0,0.125,0.40625
sacy-jeanne-de-cosse-brissac,#mademoiselle-de-brissac,Opuscule dramatique,TODO,0.5714285714285714,0.0,0.2727272727272727
sacy-l-ile-deserte,#le-capitaine,Opuscule dramatique,TODO,1.0,0.0,0.1
sacy-le-menteur,#lucinde,opuscule,TODO,1.0,0.0,0.2857142857142857
sacy-le-revenant,#le-revenant,Dialogue,TODO,1.0,0.0,0.5
sacy-lois,#le-procureur,Dialogue,TODO,1.0,0.0,0.5
sacy-medisance,#madame-prudelle,Opuscule dramatique,TODO,0.7333333333333333,0.0,0.19791666666666666
sacy-meprise,#bouchet,Opuscule dramatique,TODO,1.0,0.0,0.14912280701754385
sacy-merlin-percepteur,#merlin,Opuscule dramatique,TODO,0.8571428571428571,0.0,0.35
sacy-modestie,#dufresne,Dialogue,TODO,1.0,0.0,0.3333333333333333
sacy-morts-vivants,#blinval,Opuscule dramatique,TODO,0.6,0.18181818181818182,0.35714285714285715
sacy-mysterieux,#nerine,Opuscule dramatique,TODO,0.7,0.0,0.28
sacy-noblesse,#le-marquis,Opuscule dramatique,TODO,1.0,0.0,0.5
sacy-nouvellistes,#monsieur-bassinet,Opuscule dramatique,TODO,0.8888888888888888,0.0,0.34210526315789475
sacy-quine,#madame-jourdain,Opuscule dramatique,TODO,0.9090909090909091,0.0,0.29411764705882354
sacy-repetition,#damon,Dialogue,TODO,1.0,0.0,0.2236842105263158
sacy-retour-distrait,#damon,Opuscule dramatique,TODO,1.0,0.0,0.4
sacy-rivalite,#orgon,Opuscule dramatique,TODO,0.6666666666666666,0.0,0.2692307692307692
sacy-secretaire,#persac,Opuscule dramatique,TODO,0.6666666666666666,0.0,0.2857142857142857
sacy-serpette-magique,#leandre,Opuscule dramatique,TODO,0.8333333333333334,0.0,0.18604651162790697
sacy-songes,#le-capitaine,Opuscule dramatique,TODO,1.0,0.0,0.25
sacy-sympathie,#saint-albin,Opuscule dramatique,TODO,0.7,0.0,0.22727272727272727
sacy-testament,#jourdain,Opuscule dramatique,TODO,1.0,0.0,0.2619047619047619
sacy-trois-ivrognes,#pontanus,Opuscule dramatique,TODO,1.0,1.0,0.25
sacy-vanite,#monsieur-rondeau,Opuscule dramatique,TODO,0.8333333333333334,0.0,0.3181818181818182
sacy-vive-la-vie,#bertrand,Opuscule dramatique,TODO,0.7777777777777778,0.0,0.21794871794871795
saint-aignan-martyre-marie-antoinette,#la-reine,Tragédie,TODO,0.37735849056603776,0.2475802343352012,0.11813186813186813
saint-aignan-mort-louis-xvi,#louis-xvi,Tragédie,TODO,0.5555555555555556,0.3393316195372751,0.12878787878787878
saint-evremond-comedie-des-academiciens,#serisay,Comédie,TODO,0.6,0.16783216783216784,0.1103448275862069
saint-foix-cabale,#la-cabale,Comédie,TODO,0.6666666666666666,0.0,0.24
saint-foix-colonie,#rustaut,Comédie,TODO,0.5,0.0,0.16279069767441862
saint-foix-hommes,#mercure,Comédie-ballet,TODO,1.0,0.0,0.3333333333333333
saint-foix-ile-sauvage,#rosette,Comédie,TODO,0.6111111111111112,0.0,0.2625
saint-foix-oracle,#la-fee,Comédie,TODO,0.7777777777777778,0.2,0.4
saint-gilles-dialogue,#la-vicomtesse,Dialogue,TODO,1.0,0.2857142857142857,0.5
saint-gilles-feinte-heureuse,#philemon #daphnis,Pastorale héroïque,TODO,0.75,0.3220338983050847,0.19047619047619047
saint-gilles-fievre-palmerin,#palmerin,Pastorale héroïque,TODO,0.6,0.3888888888888889,0.2
saint-glas-bouts-rimes,#du-rimet,Comédie,TODO,0.7647058823529411,0.54,0.2265625
saint-just-petite-maison,#la-marquise,Proverbe,TODO,0.64,0.0660377358490566,0.13636363636363635
saint-priest-pot-au-noir-pot-aux-roses,#daphnis,Pastorale,TODO,0.7,0.2838709677419355,0.2708333333333333
saint-roman-dialogue,#plutus,Comédie,TODO,1.0,0.6359649122807017,0.3333333333333333
sallebray-belle-egyptienne,#precieuse,Tragi-comédie,TODO,0.6363636363636364,0.24120851906884597,0.20952380952380953
sallebray-l-amante-ennemie,#floridan,Tragi-comédie,TODO,0.45454545454545453,0.18627997769102064,0.2013888888888889
sand-aldo-le-rimeur,#aldo,Comédie,TODO,0.75,1.0,0.2916666666666667
sand-francois-le-champi,#françois,Comédie,TODO,0.6585365853658537,0.0,0.2079646017699115
sand-moliere,#moliere,Comédie,TODO,0.5652173913043478,0.7,0.14521452145214522
sand-roi-attend,#moliere,Prologue,TODO,0.8181818181818182,0.0,0.0825242718446602
saurin-amenophis,#arthesis,Tragédie,TODO,0.6944444444444444,0.3333333333333333,0.313953488372093
saurin-anglomane,#eraste,Comédie,TODO,0.75,0.32313231323132313,0.21666666666666667
saurin-beverlei,#beverlei,Drame,TODO,0.5714285714285714,0.3440922190201729,0.22435897435897437
saurin-blanche-et-guiscard,#blanche,Tragédie,TODO,0.5161290322580645,0.2952108649035025,0.24242424242424243
saurin-mariage-de-julie,#madame-durval,Comédie,TODO,0.4583333333333333,0.0,0.18421052631578946
saurin-moeurs-du-temps,#le-marquis,Comédie,TODO,0.4583333333333333,0.0,0.20512820512820512
saurin-spartacus,#spartacus,Tragédie,TODO,0.7586206896551724,0.42018611309949894,0.328125
scarron-boutades-matamore,#matamore,Comédie,TODO,0.9333333333333333,0.7392679620424762,0.015625
scarron-dom-japhet-d-armenie,#don-alfonce,Comédie,TODO,0.5357142857142857,0.11021505376344086,0.12690355329949238
scarron-ecolier-de-salamanque,#le-comte,Tragi-comédie,TODO,0.5,0.17735263702171664,0.17256637168141592
scarron-fausse-apparence,#flore,Comédie,TODO,0.5625,0.16774193548387098,0.16666666666666666
scarron-gardien-de-soi-meme,#constance,Comédie,TODO,0.4444444444444444,0.17257085020242915,0.09731543624161074
scarron-heritier-ridicule,#don-diegue,Comédie,TODO,0.6666666666666666,0.2019438444924406,0.2235294117647059
scarron-jodelet-dueliste,#alphonse,Comédie,TODO,0.5161290322580645,0.07164480322906155,0.13135593220338984
scarron-jodelet,#jodelet,Comédie,TODO,0.43333333333333335,0.28085519922254615,0.17105263157894737
scarron-marquis-ridicule,#don-sanche,Comédie,TODO,0.625,0.13662637940094588,0.14939024390243902
scarron-prince-corsaire,#elise,Comédie,TODO,0.6363636363636364,0.3290282902829028,0.265625
schelandre-tyr-sidon-i,#timadon,Tragi-comédie,TODO,0.3548387096774194,0.07659574468085106,0.15384615384615385
schelandre-tyr-sidon-ii,#meliane,Tragi-comédie,TODO,0.3333333333333333,0.1959409594095941,0.13793103448275862
scribe-conversion,#ambrosio,Proverbe,TODO,0.8571428571428571,0.0,0.21666666666666667
scribe-jeune-docteur,#le-marquis,Proverbe,TODO,0.6666666666666666,0.0,0.16
scribe-les-dervis,#lelio,Vaudeville,TODO,1.0,0.3342857142857143,0.2459016393442623
scribe-ministre-sous-louis-xv,#le-duc,Opéra comique,TODO,0.875,0.0,0.4
