Play Name,First closest,Average distance,First distance,Cast Matching 1,Second closest,Cast Matching 2
Les Folies Amoureuses,Le Dénouement Imprévu,0.12538753570891595,3.0,"[('lisette1', ('lisette2', 1.0)), ('eraste1', ('eraste2', 1.0)), ('crispin1', ('crispin2', 1.0)), ('le-domestique1', ('monsieur-dubocage2', 0)), ('mademoiselle-argante1', ('momus2', 0)), ('dorante1', ('mademoiselle-beauval2', 0)), ('maitre-pierre1', ('albert2', 0)), ('monsieur-argante1', ('agathe2', 0))]","Le Légataire Universel, Comédie","(3.0, [('lisette1', ('lisette2', 1.0)), ('eraste1', ('eraste2', 1.0)), ('crispin1', ('crispin2', 1.0)), ('momus1', ('argante2', 0)), ('monsieur-dancour1', ('monsieur-gaspard2', 0)), ('mademoiselle-desbrosses1', ('monsieur-scrupule2', 0)), ('mademoiselle-beauval1', ('geronte2', 0)), ('monsieur-dubocage1', ('clistorel2', 0)), ('agathe1', ('le-laquais2', 0)), ('albert1', ('isabelle2', 0))])"
"La Critique de l'Homme à Bonnes Fortunes, Comédie.",Les Dehors Trompeurs,0.14402140484684464,3.0,"[('le-baron1', ('le-baron2', 1.0)), ('la-comtesse1', ('la-comtesse2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('lisette1', ('nivelet2', 0)), ('lucile1', ('claudine2', 0)), ('champagne1', ('la-cousine2', 0)), ('celiante1', ('bonaventure2', 0))]",L'Homme du Jour,"(3.0, [('le-baron1', ('le-baron2', 1.0)), ('la-comtesse1', ('la-comtesse2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('lisette1', ('nivelet2', 0)), ('lucile1', ('claudine2', 0)), ('champagne1', ('la-cousine2', 0)), ('celiante1', ('bonaventure2', 0))])"
Le Joueur,Le Chevalier Joueur,0.2520094136805909,5.954545454545455,"[('angelique1', ('angelique2', 1.0)), ('la-comtesse1', ('la-comtesse2', 1.0)), ('dorante1', ('dorante2', 1.0)), ('nerine1', ('nerine2', 1.0)), ('valere1', ('valere2', 1.0)), ('le-marquis1', ('le_marquis2', 0.9545454545454546)), ('madame-brusquan1', ('madame-adam2', 0)), ('babiche1', ('madame-la-ressource2', 0)), ('l-etourdi1', ('hector2', 0)), ('le-chevalier1', ('monsieur-galonier2', 0)), ('frontin1', ('mme_adam_m_galonier2', 0))]",L'Ecole des Pères,"(4.0, [('angelique1', ('angelique2', 1.0)), ('nerine1', ('nerine2', 1.0)), ('valere1', ('valere2', 1.0)), ('geronte1', ('geronte2', 1.0)), ('premier-laquais1', ('madame-la-ressource2', 0)), ('chrisalde1', ('hector2', 0)), ('eraste_damis_valere1', ('numnd_laquais2', 0)), ('damis1', ('dorante2', 0)), ('eraste-damis-valere1', ('numeme_laquais2', 0)), ('eraste-damis1', ('numer_laquais2', 0)), ('eraste1', ('madame-adam2', 0)), ('pasquin1', ('mme_adam_m_galonier2', 0)), ('gregoire1', ('monsieur-galonier2', 0))])"
"La Critique du Légataire, Comédie en un Acte",L'Inconnu,0.16302743264854228,4.0,"[('la-comtesse1', ('la-comtesse2', 1.0)), ('le-comedien1', ('le-comedien2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('la-nymphe1', ('clistorel-apothicaire2', 0)), ('le-berger1', ('clistorel2', 0)), ('thalie1', ('monsieur-boniface2', 0)), ('nymphe1', ('monsieur-bredouille2', 0)), ('le-genie1', ('clistorel-comedien2', 0))]","Nouveau Prologue, et Nouveaux Divertissements","(4.0, [('la-comtesse1', ('la-comtesse2', 1.0)), ('le-comedien1', ('le-comedien2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('mimy1', ('clistorel-apothicaire2', 0)), ('mademoiselle-desmarres1', ('clistorel2', 0)), ('crispin1', ('clistorel-comedien2', 0)), ('thalie1', ('monsieur-boniface2', 0)), ('l-amour1', ('monsieur-bredouille2', 0))])"
"Le Légataire Universel, Comédie",L'Illusion Comique,0.22875635584532747,3.0,"[('isabelle1', ('isabelle2', 1.0)), ('eraste1', ('eraste2', 1.0)), ('geronte1', ('geronte2', 1.0)), ('pridamant1', ('monsieur-gaspard2', 0)), ('page1', ('madame-argante2', 0)), ('alcandre1', ('monsieur-scrupule2', 0)), ('le-geolier1', ('crispin2', 0)), ('lyse1', ('un-laquais2', 0)), ('matamore1', ('argante2', 0)), ('dorante1', ('lisette2', 0)), ('adraste1', ('le-laquais2', 0)), ('clindor1', ('clistorel2', 0))]",L'Amour à la Mode,"(3.0, [('argante1', ('argante2', 1.0)), ('lisette1', ('lisette2', 1.0)), ('eraste1', ('eraste2', 1.0)), ('lucie1', ('clistorel2', 0)), ('listor1', ('madame-argante2', 0)), ('florame1', ('monsieur-scrupule2', 0)), ('cliton1', ('monsieur-gaspard2', 0)), ('licas1', ('le-laquais2', 0)), ('dorotee1', ('isabelle2', 0)), ('oronte1', ('crispin2', 0))])"
"Les Ménechmes, ou Les Jumeaux",La Femme D'Intrigues.,0.22432272658930302,3.0,"[('araminte1', ('araminte2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('champagne1', ('apollon2', 0)), ('jolicoeur1', ('valentin2', 0)), ('gabrillon1', ('mercure2', 0)), ('angelique1', ('plaute2', 0)), ('le-maitre-a-danser1', ('isabelle2', 0)), ('dorise1', ('demophon2', 0)), ('la-brie1', ('robertin2', 0)), ('la-ramee1', ('finette2', 0)), ('madame-thibaut1', ('monsieur-coquelet2', 0)), ('le-maitre-a-chanter1', ('meneschme2', 0))]",Elomire Hypocondre,"(3.0, [('isabelle1', ('isabelle2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('le-chevalier1', ('le-chevalier2', 1.0)), ('le-suisse1', ('araminte2', 0)), ('le-dragoman1', ('apollon2', 0)), ('elomire1', ('mercure2', 0)), ('alcandre1', ('plaute2', 0)), ('lazarille1', ('robertin2', 0)), ('cascaret1', ('monsieur-coquelet2', 0)), ('antoine1', ('valentin2', 0)), ('l-orvietan1', ('demophon2', 0)), ('anoine1', ('finette2', 0)), ('bary1', ('meneschme2', 0))])"
Le Retour Imprévu,La Désolation des Joueuses,0.20245557986593166,4.0,"[('clitandre1', ('clitandre2', 1.0)), ('lisette1', ('lisette2', 1.0)), ('merlin1', ('merlin2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('angelique1', ('madame-bertrand2', 0)), ('topase1', ('jaquinet2', 0)), ('dorante1', ('monsieur-andre2', 0)), ('dorimene1', ('geronte2', 0)), ('la-comtesse1', ('cidalise2', 0)), ('un-laquais1', ('lucile2', 0))]","Le Cercle, ou La Soirée A la Mode","(4.0, [('cidalise1', ('cidalise2', 1.0)), ('lisette1', ('lisette2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('lucile1', ('lucile2', 1.0)), ('l-abbe1', ('merlin2', 0)), ('ismene1', ('clitandre2', 0)), ('damon1', ('jaquinet2', 0)), ('lisidor1', ('madame-bertrand2', 0)), ('le-baron1', ('geronte2', 0)), ('araminte1', ('monsieur-andre2', 0))])"
"Sapor, Tragédie","Zénobie, Reine de Palmire",0.01547565350001074,1.9444444444444444,"[('zenobie1', ('zenobie2', 1.0)), ('aurelian1', ('aurelien2', 0.9444444444444444)), ('timagene1', ('ismene2', 0)), ('un-garde1', ('firmin2', 0)), ('zabas1', ('theone2', 0)), ('rutile1', ('sabinus2', 0)), ('odenie1', ('sapor2', 0))]","Argélie, Reine de Thessalie","(1.0, [('ismene1', ('ismene2', 1.0)), ('clytie1', ('sapor2', 0)), ('arcas1', ('theone2', 0)), ('argelie1', ('zenobie2', 0)), ('dione1', ('sabinus2', 0)), ('phoenix1', ('aurelien2', 0)), ('timagene1', ('firmin2', 0))])"
"La Sérénade, Comédie",La Ressource Comique,0.11881269591733852,2.0,"[('valere1', ('valere2', 1.0)), ('madame-argante1', ('madame-argante2', 1.0)), ('la-rancune1', ('scapin2', 0)), ('lisette1', ('monsieur-mathieu2', 0)), ('le-poete1', ('un-venitien2', 0)), ('la-marquise1', ('une-musicienne2', 0)), ('tous1', ('leonor2', 0)), ('le-musicien1', ('champagne2', 0)), ('l-epine1', ('monsieur-grifon2', 0)), ('le-chevalier1', ('marine2', 0)), ('le-peintre1', ('choeur2', 0))]",La Déroute du Pharaon,"(2.0, [('choeur1', ('choeur2', 1.0)), ('valere1', ('valere2', 1.0)), ('la-comtesse1', ('monsieur-grifon2', 0)), ('bartolin1', ('une-musicienne2', 0)), ('celide1', ('leonor2', 0)), ('jasmin1', ('monsieur-mathieu2', 0)), ('garbatacase1', ('champagne2', 0)), ('frontin1', ('madame-argante2', 0)), ('marton1', ('marine2', 0)), ('belise1', ('un-venitien2', 0)), ('clitandre1', ('scapin2', 0))])"
"Les Souhaits, Comédie en un Acte",Les Adieux des Officiers,0.06105096977898061,4.0,"[('venus1', ('venus2', 1.0)), ('vulcain1', ('vulcain2', 1.0)), ('mars1', ('mars2', 1.0)), ('mercure1', ('mercure2', 1.0)), ('plutus1', ('la-mariee2', 0)), ('un-amour1', ('poisson2', 0)), ('l-amour1', ('la-thorilliere2', 0)), ('le-tambour1', ('mecure2', 0)), ('cupidon1', ('l-homme-de-bonne-chere2', 0)), ('le-laquais1', ('le-nain2', 0)), ('un-des-amours1', ('la-suissesse2', 0)), ('bellone1', ('le-gascon2', 0))]",Psyché,"(3.0, [('venus1', ('venus2', 1.0)), ('vulcain1', ('vulcain2', 1.0)), ('mars1', ('mars2', 1.0)), ('phaene1', ('le-nain2', 0)), ('vertumne1', ('la-thorilliere2', 0)), ('l-amour1', ('la-suissesse2', 0)), ('choeur1', ('poisson2', 0)), ('aglaure1', ('mercure2', 0)), ('aegiale1', ('l-homme-de-bonne-chere2', 0)), ('flore1', ('mecure2', 0)), ('cidippe1', ('la-mariee2', 0)), ('palaemon1', ('le-gascon2', 0))])"
"Les Vendanges, ou Le Bailli d'Anières, Comédie en un Acte",Les Galants Ridicules,0.05400930823799564,2.0,"[('leandre1', ('leandre2', 1.0)), ('guillot1', ('guillot2', 1.0)), ('beatrix1', ('trigaudin2', 0)), ('la-topiniere1', ('griffonet2', 0)), ('tarasquin1', ('grifonet2', 0)), ('ragotin1', ('mathieu2', 0)), ('angelique1', ('babet2', 0)), ('le-docteur1', ('toinon2', 0))]",Charlot ou La Comtesse de Givry.,"(2.0, [('babet1', ('babet2', 1.0)), ('guillot1', ('guillot2', 1.0)), ('madame-trigaudin1', ('le-roi2', 0)), ('toinon1', ('domestiques2', 0)), ('leandre1', ('charlot2', 0)), ('trigaudin1', ('l-intendant2', 0)), ('grifonet1', ('le-peuple2', 0)), ('griffonet1', ('julie2', 0)), ('mathieu1', ('la-comtesse2', 0))])"
La Maîtresse,Le Plaisir de Rompre,0.010757780784844384,2.0,"[('maurice1', ('maurice2', 1.0)), ('blanche1', ('blanche2', 1.0))]",Les Corbeaux Drame en Quatre Actes et en Prose,"(1.0, [('blanche1', ('blanche2', 1.0)), ('vigneron1', ('osoir2', 0)), ('marie1', ('le-cocher2', 0)), ('madame-vigneron1', ('maurice2', 0))])"
Le Plaisir de Rompre,La Maîtresse,0.007442489851150203,2.0,"[('maurice1', ('maurice2', 1.0)), ('blanche1', ('blanche2', 1.0))]",Les Corbeaux Drame en Quatre Actes et en Prose,"(1.0, [('blanche1', ('blanche2', 1.0)), ('madame-vigneron1', ('maurice2', 0))])"
"Le Jugement de Pâris Comédie en un Acte et en Prose,",Le Jugement de Pâris,0.04686291803595593,4.0,"[('junon1', ('junon2', 1.0)), ('venus1', ('venus2', 1.0)), ('paris1', ('paris2', 1.0)), ('pallas1', ('pallas2', 1.0)), ('monsieur-gargot1', ('les-deux-premieres-graces2', 0)), ('mercure1', ('oenone2', 0)), ('jupiter1', ('troisieme-grace2', 0)), ('la-discorde1', ('momus2', 0)), ('l-amour1', ('deuxieme-grace2', 0)), ('l-hymen1', ('premiere-des-graces2', 0))]",Les Amours de Jupiter et de Sémélé,"(3.0, [('momus1', ('momus2', 1.0)), ('junon1', ('junon2', 1.0)), ('venus1', ('venus2', 1.0)), ('apollon1', ('deuxieme-grace2', 0)), ('les-heures1', ('premiere-des-graces2', 0)), ('semele1', ('oenone2', 0)), ('aurore1', ('pallas2', 0)), ('thalie1', ('les-deux-premieres-graces2', 0)), ('euterpe1', ('troisieme-grace2', 0)), ('melpomene1', ('paris2', 0))])"
L'Echo du Public,La Critique,0.07553656124359778,2.0,"[('l-auteur1', ('l-auteur2', 1.0)), ('la-critique1', ('la-critique2', 1.0)), ('arlequin1', ('le-marquis2', 0)), ('apollon1', ('belise2', 0)), ('thalie1', ('l-arlequin-français2', 0)), ('damon1', ('le-suivant-d-apollon2', 0)), ('laquais1', ('l-arlequin-italien2', 0)), ('clitandre1', ('filemon2', 0))]",La Déroute du Pharaon,"(2.0, [('belise1', ('belise2', 1.0)), ('le-marquis1', ('le-marquis2', 1.0)), ('valere1', ('l-arlequin-français2', 0)), ('bartolin1', ('l-auteur2', 0)), ('marton1', ('la-critique2', 0)), ('frontin1', ('le-suivant-d-apollon2', 0)), ('celide1', ('l-arlequin-italien2', 0)), ('garbatacase1', ('filemon2', 0))])"
Les Compliments,Le Pauvre Bougre et le Bon Génie,0.04709912043301759,1.0,"[('tous1', ('tous2', 1.0)), ('le-bon-genie1', ('mademoiselle-fabio2', 0)), ('le-pauvre-bougre1', ('les-auteurs2', 0)), ('le-garçon1', ('monsieur-thomassin2', 0))]",Les Papilllotes,"(1.0, [('tous1', ('tous2', 1.0)), ('d-estrees1', ('mademoiselle-silvia2', 0)), ('madame-de-coulanges1', ('mademoiselle-riccoboni2', 0)), ('moliere1', ('mademoiselle-belmont2', 0)), ('madame-de-lafayette1', ('monsieur-romagnesi2', 0)), ('saint-pol1', ('mademoiselle-fabio2', 0)), ('un-domestique1', ('monsieur-evrard2', 0)), ('longueville1', ('monsieur-riccoboni2', 0)), ('delaunay1', ('monsieur-deshayes2', 0)), ('saint-evremont1', ('mademoiselle-catine2', 0)), ('ninon1', ('monsieur-thomassin2', 0)), ('le-laquais1', ('mademoiselle-flaminia2', 0)), ('germain1', ('les-auteurs2', 0))])"
Panégyrique de l'Ecole des Femmes,Le Bourgeois Gentilhomme,0.06515022152708212,2.0,"[('premier-laquais1', ('premier-laquais2', 1.0)), ('second-laquais1', ('second-laquais2', 1.0)), ('monsieur-jourdain1', ('belise2', 0)), ('second-musicien1', ('palamede2', 0)), ('le-maitre-de-musique1', ('le-laquais2', 0)), ('l-eleve1', ('chrysolite2', 0)), ('le-maitre-a-danser1', ('lysandre2', 0)), ('premier-musicien1', ('lidamon2', 0)), ('un-musicien1', ('celante2', 0))]",Le Glorieux,"(1.9444444444444444, [('le-laquais1', ('le-laquais2', 1.0)), ('lycandre1', ('lysandre2', 0.9444444444444444)), ('philinte1', ('second-laquais2', 0)), ('isabelle1', ('palamede2', 0)), ('lisette1', ('chrysolite2', 0)), ('lisimon1', ('celante2', 0)), ('valere1', ('lidamon2', 0)), ('pasquin1', ('premier-laquais2', 0)), ('la-fleur1', ('belise2', 0))])"
Heureusement,L'Ecole des Bourgeois,0.017479581480765515,1.0,"[('marthon1', ('marthon2', 1.0)), ('madame-abraham1', ('madame-lisban2', 0)), ('monsieur-mathieu1', ('pasquin2', 0)), ('benjamine1', ('lindor2', 0)), ('damis1', ('monsieur-lisban2', 0))]",Pasquin et Marforio.,"(1.0, [('pasquin1', ('pasquin2', 1.0)), ('angelique1', ('marthon2', 0)), ('marforio1', ('madame-lisban2', 0)), ('le-cuisinier1', ('lindor2', 0)), ('le-docteur1', ('monsieur-lisban2', 0))])"
Dialogue entre un Auteur et un Receveur de la Capitation,"Un Dramaturge en Plein Labeur, Comédie",0.006051721545632236,1.0,"[('l-auteur1', ('l-auteur2', 1.0)), ('le-secretaire1', ('le-receveur2', 0))]",La Critique,"(1.0, [('l-auteur1', ('l-auteur2', 1.0)), ('damon1', ('le-receveur2', 0))])"
La Rancune,Les Contents,0.043865584122688324,2.0,"[('rodomont1', ('rodomont2', 1.0)), ('thomas1', ('thomas2', 1.0)), ('julie1', ('alphonse2', 0)), ('la-rancune1', ('perrette2', 0)), ('coulisse1', ('louise2', 0))]",L'Avare Amoureux,"(1.0, [('julie1', ('julie2', 1.0)), ('dorimene1', ('thomas2', 0)), ('valere1', ('coulisse2', 0)), ('argante1', ('rodomont2', 0)), ('nerine1', ('la-rancune2', 0))])"
Les Sauvages,La Pucelle d'Orléans,0.010757780784844384,1.0,"[('le-garde1', ('le-garde2', 1.0)), ('le-comte1', ('negrillon2', 0)), ('le-duc1', ('matamore2', 0)), ('destivet1', ('l-alzire2', 0)), ('aronte1', ('fadeze2', 0)), ('l-ange1', ('bonhommes2', 0)), ('la-pucelle1', ('negritte2', 0)), ('la-comtesse1', ('garnement2', 0))]",La Belle Invisible,"(1.0, [('le-garde1', ('le-garde2', 1.0)), ('don-pedre1', ('negritte2', 0)), ('olympe1', ('matamore2', 0)), ('marcelle1', ('garnement2', 0)), ('don-leonard1', ('fadeze2', 0)), ('don-carlos1', ('bonhommes2', 0)), ('don-alexis1', ('l-alzire2', 0)), ('alfonce1', ('negrillon2', 0))])"
Arétaphile ou La Révolution de Cyrene,Anaxandre,0.009609188736387653,1.0,"[('phedime1', ('phedime2', 1.0)), ('prodote1', ('oxiane2', 0)), ('alphenor1', ('eglator2', 0)), ('le-roi1', ('norate2', 0)), ('cephise1', ('un-senateur2', 0)), ('asterie1', ('eurymene2', 0)), ('anaxandre1', ('aretaphile2', 0)), ('alcione1', ('enarus2', 0))]",La Belle et la Bête,"(1.0, [('phedime1', ('phedime2', 1.0)), ('phanor1', ('eglator2', 0)), ('zirphee1', ('un-senateur2', 0))])"
La Ligue des Fanatiques et des Tyrans,Le Martyre de Marie-Antoinette d'Autriche Reine de France.,0.013937753721244924,1.9,"[('le-maire1', ('le-maire2', 1.0)), ('le-depute1', ('un-depute2', 0.9)), ('le-chef-des-fugitifs1', ('le-constitutionnel2', 0)), ('le-prelat1', ('le-royaliste2', 0)), ('le-general1', ('un-second-royaliste2', 0)), ('selimars1', ('premier-royaliste2', 0)), ('madame-selimars1', ('le-vieillard2', 0)), ('l-officier-municipal1', ('membre-du-comite2', 0))]",Horatius Coclès.,"(1.0, [('le-depute1', ('le-depute2', 1.0)), ('choeur-des-romains1', ('le-maire2', 0)), ('mutius1', ('selimars2', 0)), ('valerius1', ('le-prelat2', 0)), ('choeur-des-romaines1', ('le-chef-des-fugitifs2', 0)), ('le-peuple1', ('l-officier-municipal2', 0)), ('horace1', ('le-general2', 0)), ('le-choeur1', ('madame-selimars2', 0))])"
L'Avocat Savetier,Arlequin Misanthrope,0.026669947102964695,1.0,"[('le-docteur1', ('le-docteur2', 1.0)), ('octave1', ('sergent2', 0)), ('un-espagnol1', ('pancrace2', 0)), ('leandre1', ('bagolin2', 0)), ('arlequin1', ('rosandre2', 0)), ('scaramouche1', ('le-cousin2', 0)), ('monsieur-disanvray1', ('lisimene2', 0)), ('colombine1', ('recors2', 0))]",Pasquin et Marforio.,"(1.0, [('le-docteur1', ('le-docteur2', 1.0)), ('leonor1', ('lisimene2', 0)), ('angelique1', ('le-cousin2', 0)), ('pasquin1', ('rosandre2', 0)), ('la-verite1', ('pancrace2', 0)), ('marforio1', ('recors2', 0)), ('le-cuisinier1', ('sergent2', 0)), ('pierrot1', ('bagolin2', 0))])"
Le Nouveau Festin de Pierre ou L'Athée Foudroyé,Le Festin de Pierre,0.06736068397096814,4.0,"[('l-ombre1', ('l-ombre2', 1.0)), ('don-juan1', ('don-juan2', 1.0)), ('amarille1', ('amarille2', 1.0)), ('le-prevot1', ('le-prevot2', 1.0)), ('belinde1', ('don-felix2', 0)), ('le-pelerin1', ('ormin2', 0)), ('oriane1', ('don-lope2', 0)), ('don-pedre1', ('don-gaspard2', 0)), ('don-philippe1', ('numeme-voix2', 0)), ('philemon1', ('paquette2', 0)), ('don-alvaros1', ('numere-voix2', 0)), ('phlippin1', ('thomas2', 0)), ('archer1', ('une-voix2', 0)), ('un-pelerin1', ('thomasse2', 0)), ('philipin1', ('rollin2', 0)), ('lucile1', ('carrille2', 0))]",Le Feint Astrologue,"(3.0, [('don-juan1', ('don-juan2', 1.0)), ('don-lope1', ('don-lope2', 1.0)), ('leonor1', ('leonor2', 1.0)), ('leonard1', ('thomas2', 0)), ('beatrix1', ('numere-voix2', 0)), ('mendoce1', ('l-ombre2', 0)), ('don-fernand1', ('carrille2', 0)), ('philipin1', ('numeme-voix2', 0)), ('lucrece1', ('rollin2', 0)), ('don-louys1', ('amarille2', 0)), ('jacinte1', ('le-prevot2', 0))])"
Agesilan de Colchos,Iphigénie,0.02380093219064802,1.9375,"[('diane1', ('diane2', 1.0)), ('ardelie1', ('ardenie2', 0.9375)), ('le-valet-de-chambre1', ('second-cavalier2', 0)), ('clytemnestre1', ('daraide2', 0)), ('achille1', ('arlandes2', 0)), ('talthibie1', ('agesilan2', 0)), ('menelas1', ('anaxarte2', 0)), ('agamemnon1', ('bruneo2', 0)), ('calcas1', ('florisel2', 0)), ('oronte1', ('premier-cavalier2', 0)), ('iphigenie1', ('rosaran2', 0)), ('ulysse1', ('page2', 0)), ('amyntas1', ('troisieme-cavalier2', 0)), ('calchas1', ('darinel2', 0)), ('le-messager1', ('sydonie2', 0))]",Acis et Galatée,"(1.0, [('diane1', ('diane2', 1.0)), ('aminte1', ('darinel2', 0)), ('apollon1', ('page2', 0)), ('galatee1', ('daraide2', 0)), ('acis1', ('sydonie2', 0)), ('un-sylvain1', ('troisieme-cavalier2', 0)), ('scylla1', ('rosaran2', 0)), ('une-dryade1', ('bruneo2', 0)), ('tircis1', ('arlandes2', 0)), ('le-pretre1', ('florisel2', 0)), ('comus1', ('anaxarte2', 0)), ('polipheme1', ('agesilan2', 0)), ('teleme1', ('ardenie2', 0)), ('l-abondance1', ('premier-cavalier2', 0)), ('le-choeur1', ('second-cavalier2', 0))])"
Amarillis,Le Malade Imaginaire,0.03758202311145478,2.866071428571429,"[('daphne1', ('daphne2', 1.0)), ('cleante1', ('cleonte2', 0.9375)), ('beline1', ('belise2', 0.9285714285714286)), ('tircis-et-dorilas1', ('deuxieme-satyre2', 0)), ('flore1', ('lismene2', 0)), ('tircis_dorilas1', ('celidan2', 0)), ('tircis1', ('philidas2', 0)), ('climene-et-daphne1', ('climante2', 0)), ('tous1', ('amarillis2', 0)), ('climene1', ('premier-satyre2', 0)), ('dorilas1', ('troisieme-satyre2', 0)), ('tous-deux1', ('tyrene2', 0))]",Circé,"(2.0, [('troisieme-satyre1', ('troisieme-satyre2', 1.0)), ('premier-satyre1', ('premier-satyre2', 1.0)), ('les-plaisirs1', ('tyrene2', 0)), ('mars1', ('lismene2', 0)), ('la-renommee1', ('cleonte2', 0)), ('la-fortune1', ('climante2', 0)), ('l-amour1', ('celidan2', 0)), ('la-musique1', ('deuxieme-satyre2', 0)), ('la-comedie1', ('daphne2', 0)), ('les-arts1', ('amarillis2', 0)), ('tous-ensemble1', ('belise2', 0)), ('la-gloire1', ('philidas2', 0))])"
Amélie,Mélite ou Les Fausses Lettres,0.07221994007345836,3.0,"[('la-nourrice1', ('la-nourrice2', 1.0)), ('cloris1', ('cloris2', 1.0)), ('eraste1', ('eraste2', 1.0)), ('cliton1', ('lisidan2', 0)), ('melite1', ('erante2', 0)), ('tirsis1', ('amelie2', 0)), ('lisis1', ('le-valet2', 0)), ('philandre1', ('le-pere2', 0))]",Mélite,"(3.0, [('la-nourrice1', ('la-nourrice2', 1.0)), ('cloris1', ('cloris2', 1.0)), ('eraste1', ('eraste2', 1.0)), ('cliton1', ('lisidan2', 0)), ('melite1', ('erante2', 0)), ('nourrice1', ('emile2', 0)), ('tircis1', ('amelie2', 0)), ('philandre1', ('le-pere2', 0)), ('lisis1', ('le-valet2', 0))])"
Antigone,La Thébaïde,0.05887205468565415,6.0,"[('creon1', ('creon2', 1.0)), ('hemon1', ('hemon2', 1.0)), ('jocaste1', ('jocaste2', 1.0)), ('polynice1', ('polynice2', 1.0)), ('antigone1', ('antigone2', 1.0)), ('eteocle1', ('eteocle2', 1.0)), ('garde1', ('tyresie2', 0)), ('attale1', ('capitaine2', 0)), ('olympe1', ('ismene2', 0))]",Etéocle,"(4.944444444444445, [('hemon1', ('hemon2', 1.0)), ('jocaste1', ('jocaste2', 1.0)), ('antigone1', ('antigone2', 1.0)), ('eteocle1', ('eteocle2', 1.0)), ('polinice1', ('polynice2', 0.9444444444444444)), ('acaste1', ('tyresie2', 0)), ('oedipe1', ('ismene2', 0))])"
La Bague de l'Oubli,Venceslas,0.16063677526803377,4.944444444444445,"[('le-roi1', ('le-roi2', 1.0)), ('alexandre1', ('alexandre2', 1.0)), ('le-duc1', ('le-duc2', 1.0)), ('leonor1', ('leonor2', 1.0)), ('theodose1', ('theodore2', 0.9444444444444444)), ('fabrice1', ('cassandre2', 0)), ('leandre1', ('venceslas2', 0)), ('liliane1', ('octave2', 0)), ('tancrede1', ('ladislas2', 0)), ('alcandre1', ('le-prince2', 0))]","Sancho Pança, Gouverneur","(3.0, [('fabrice1', ('fabrice2', 1.0)), ('le-duc1', ('le-duc2', 1.0)), ('leonor1', ('leonor2', 1.0)), ('federic1', ('lysis2', 0)), ('elvire1', ('agys2', 0)), ('sancho1', ('le-bourreau2', 0)), ('madian1', ('tancrede2', 0)), ('la-bohemienne1', ('alexandre2', 0)), ('le-paysan1', ('liliane2', 0)), ('la-duchesse1', ('dorame2', 0)), ('carisal1', ('melite2', 0)), ('don-carlos1', ('le-roi2', 0)), ('don-quichot1', ('leandre2', 0)), ('peralte1', ('filene2', 0)), ('don-lope1', ('theodose2', 0)), ('le-docteur1', ('alcandre2', 0)), ('madame-rodrigue1', ('le-capitaine2', 0))])"
Le Bélissaire,Fédéric,0.03940624103005699,2.0,"[('fabrice1', ('fabrice2', 1.0)), ('camille1', ('camille2', 1.0)), ('federic1', ('narses2', 0)), ('valere1', ('l-empereur2', 0)), ('marcellin1', ('alvare2', 0)), ('florise1', ('theodore2', 0)), ('le-roi1', ('philippe2', 0)), ('octave1', ('anthonie2', 0)), ('yoland1', ('leonse2', 0))]",Le Charme de la Voix,"(2.0, [('fabrice1', ('fabrice2', 1.0)), ('camille1', ('camille2', 1.0)), ('federic1', ('narses2', 0)), ('laure1', ('alvare2', 0)), ('fenise1', ('philippe2', 0)), ('la-duchesse1', ('theodore2', 0)), ('carlos1', ('anthonie2', 0)), ('le-duc1', ('l-empereur2', 0))])"
La Belle Alphrède,Merlin Dragon ou La Dragonne,0.13746925811371,2.928571428571429,"[('isabelle1', ('isabelle2', 1.0)), ('eraste1', ('eraste2', 1.0)), ('oronte1', ('orante2', 0.9285714285714286)), ('sans-raison1', ('acaste2', 0)), ('l-exercice1', ('deuxieme-arabe2', 0)), ('catos1', ('le-page2', 0)), ('merlin1', ('le-pere2', 0)), ('brise-menage1', ('eurylas2', 0)), ('toinette1', ('ferrande2', 0)), ('baptiste1', ('premier-valet2', 0)), ('un-dragon1', ('deuxieme-soldat2', 0)), ('monsieur-de-la-serre1', ('alphrede2', 0)), ('sans-quartier1', ('premier-soldat2', 0)), ('pimandre1', ('l-oncle2', 0)), ('la-terreur1', ('olenie2', 0)), ('marche-a-terre1', ('amyntas2', 0))]",La Mère Coquette,"(2.928571428571429, [('isabelle1', ('isabelle2', 1.0)), ('le-page1', ('le-page2', 1.0)), ('acante1', ('acaste2', 0.9285714285714286)), ('le-marquis1', ('le-pere2', 0)), ('champagne1', ('l-oncle2', 0)), ('laurette1', ('alphrede2', 0)), ('cremante1', ('orante2', 0)), ('ismene1', ('premier-valet2', 0))])"
