TD id,Raw Name,Title,Authors,Normalized Author,Normalized Second Author,wikidataId Author,yearPrinted,datePremiered,dateWriting,Genre,Type,in_TD
TD1734,pierre_lafenestre-farce_du_medecin,La Farce du médecin,Pierre LAFENESTRE,Pierre Lafenestre,,Q108755956,,1905-01-15,,Comédie,vers,TD1734
TD1735,pierre_michel_delaporte-parisien,Le Parisien,Pierre Michel DELAPORTE,Pierre Michel Delaporte,,Q959474,,1837-03-20,,Comédie,,TD1735
TD1736,pierre_michel_delaporte_adolphe_d_ennery-colin_tampon,Colin-Tampon,Pierre Michel DELAPORTE - Adolphe D’ENNERY,Pierre Michel Delaporte,Adolphe D’Ennery,Q959474,,1844-12-24,,Vaudeville,,TD1736
TD1737,pierre_michel_delaporte_amable_de_saint_hilaire-henri_iv,Henri IV,Pierre Michel DELAPORTE - Amable de SAINT-HILAIRE,Pierre Michel Delaporte,Amable De Saint-Hilaire,Q959474,,1846-10-17,,,,TD1737
TD1738,prosper_jolyiot_de_crebillon-idomenee,Idoménée,Prosper Jolyot de CRÉBILLON,Prosper Jolyot De Crébillon,,Q551721,,1705-12-12,,Tragédie,vers,TD1738
TD1739,prosper_jolyot_de_crebillon-atree_et_thyeste,Atrée et Thyeste,Prosper Jolyot de CRÉBILLON,Prosper Jolyot De Crébillon,,Q551721,,1707-03-14,,Tragédie,vers,TD1739
TD1740,prosper_jolyot_de_crebillon-catilina,Catilina,Prosper Jolyot de CRÉBILLON,Prosper Jolyot De Crébillon,,Q551721,,1748-12-20,,Tragédie,vers,TD1740
TD1741,prosper_jolyot_de_crebillon-electre,Électre,Prosper Jolyot de CRÉBILLON,Prosper Jolyot De Crébillon,,Q551721,,1708-12-14,,Tragédie,vers,TD1741
TD1742,prosper_jolyot_de_crebillon-pyrrhus,Pyrrhus,Prosper Jolyot de CRÉBILLON,Prosper Jolyot De Crébillon,,Q551721,,1726-04-19,,Tragédie,vers,TD1742
TD1743,prosper_jolyot_de_crebillon-rhadamiste_et_zenobie,Rhadamiste et Zénobie,Prosper Jolyot de CRÉBILLON,Prosper Jolyot De Crébillon,,Q551721,,1711-01-23,,Tragédie,vers,TD1743
TD1744,prosper_jolyot_de_crebillon-semiramis,Sémiramis,Prosper Jolyot de CRÉBILLON,Prosper Jolyot De Crébillon,,Q551721,,1717-04-10,,Tragédie,vers,TD1744
TD1745,prosper_jolyot_de_crebillon-triumvirat_ou_la_mort_de_ciceron,Le Triumvirat,Prosper Jolyot de CRÉBILLON,Prosper Jolyot De Crébillon,,Q551721,,1754-12-23,,Tragédie,vers,TD1745
TD1746,prosper_jolyot_de_crebillon-xerxes,Xerxès,Prosper Jolyot de CRÉBILLON,Prosper Jolyot De Crébillon,,Q551721,,1714-02-07,,Tragédie,vers,TD1746
TD1747,raimond_deslandes_eugene_labiche-famille_de_l_horloger,La Famille de l’horloger,RAIMOND DESLANDES - Eugène LABICHE,Raimond Deslandes,Eugène Labiche,Q4157023,,1860-09-29,,Comédie,,TD1747
TD1748,rene_de_chazet_jean_baptiste_dubois-moliere_chez_ninon_ou_la_lecture_de_tartuffe,Molière chez Ninon,René DE CHAZET - Jean-Baptiste DUBOIS,René De Chazet,Jean-Baptiste Dubois,Q18012095,,1802-11-08,,Comédie,vers,TD1748
TD1749,rene_de_chazet_joseph_desessarts_d_ambreville_jean_toussaint_merle-a_bas_moliere,À bas Molière,René DE CHAZET - Joseph DESESSARTS D’AMBREVILLE - Jean-Toussaint MERLE,René De Chazet,Joseph Desessarts D’Ambreville,Q18012095,,1809-08-21,,Comédie,,TD1749
TD1750,robert_alphonse_gautier-moliere_et_son_tartuffe,Molière et son Tartuffe,Robert-Alphonse GAUTIER,Robert Alphonse Gautier,,Q107255164,1839,1839,,,vers,TD1750
TD1751,theodore_cogniard_hippolyte_cogniard_louis_gabriel_montigny-chanson,Une Chanson,Théodore COGNIARD - Hippolyte COGNIARD - Louis Gabriel MONTIGNY,Théodore Cogniard,Hippolyte Cogniard,Q15631312,,1834-05-08,,Vaudeville,,TD1751
TD1752,theodore_pernot_de_colombey-amour_de_moliere,Un Amour de Molière,Théodore PERNOT DE COLOMBEY,Théodore Pernot De Colombey,,Q108663998,,1838-07-30,,Comédie,,TD1752
TD1753,theophile_marion_dumersan-mort_de_moliere,La Mort de Molière,Théophile Marion DUMERSAN,Théophile Marion Dumersan,,Q2066224,,1830-02-18,,,,TD1753
TD1754,theophile_marion_dumersan-original_de_pourceaugnac_ou_moliere_et_les_medecins,L’Original de Pourceaugnac,Théophile Marion DUMERSAN,Théophile Marion Dumersan,,Q2066224,,1816-02-22,,Vaudeville,,TD1754
TD1755,thomas_corneille-amour_a_la_mode,L'Amour à la mode,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1651,,Comédie,vers,TD1755
TD1756,thomas_corneille-antiochus,Antiochus,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1666-01-09,,Comédie,vers,TD1756
TD1757,thomas_corneille-ariane,Ariane,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1672-02-26,,Tragédie,vers,TD1757
TD1758,thomas_corneille-baron_d_albikrac,Le Baron d'Albikrac,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1667,,Comédie,vers,TD1758
TD1759,thomas_corneille-berenice,Bérénice,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1657,,Tragédie,vers,TD1759
TD1760,thomas_corneille-berger_extravagant,Le Berger extravagant,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1652,,Comédie,vers,TD1760
TD1761,thomas_corneille-camma_reine_de_galatie,Camma,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1661-01-28,,Tragédie,vers,TD1761
TD1762,thomas_corneille-charme_de_la_voix,Le Charme de la voix,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1656,,Comédie,vers,TD1762
TD1763,thomas_corneille-comtesse_d_orgueil,La Comtesse d'Orgueil,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1653-01-28,,Comédie,vers,TD1763
TD1764,thomas_corneille-comte_d_essex,Le Comte d'Essex,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1678-01-07,,Tragédie,vers,TD1764
TD1765,thomas_corneille-darius,Darius,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1659,,Tragédie,vers,TD1765
TD1766,thomas_corneille-don_bertran_de_cigarral,Don Bertran de Cigarral,Thomas CORNEILLE,Thomas Corneille,,Q551787,,,,Comédie,vers,TD1766
TD1767,thomas_corneille-don_cesar_d_avalos,Don César d'Avalos,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1674-12-21,,Comédie,vers,TD1767
TD1768,thomas_corneille-engagements_du_hasard,Les Engagements du hasard,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1649,,Comédie,vers,TD1768
TD1769,thomas_corneille-feint_astrologue,Le Feint astrologue,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1650,,Comédie,vers,TD1769
TD1770,thomas_corneille-festin_de_pierre,Le Festin de pierre,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1677-02-12,,Comédie,vers,TD1770
TD1771,thomas_corneille-galant_double,Le Galant doublé,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1659,,Comédie,vers,TD1771
TD1772,thomas_corneille-geolier_de_soi_meme_ou_jodelet_prince,Le Geôlier de soi-même,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1655,,Comédie,vers,TD1772
TD1773,thomas_corneille-illustres_ennemis,Les Illustres ennemis,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1654,,Comédie,vers,TD1773
TD1774,thomas_corneille-laodice_reine_de_cappadoce,Laodice,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1668,,Tragédie,vers,TD1774
TD1775,thomas_corneille-maximian,Maximian,Thomas CORNEILLE,Thomas Corneille,,Q551787,,,,Tragédie,vers,TD1775
TD1776,thomas_corneille-mort_de_l_empereur_commode,La mort de l’Empereur Commode,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1657,,Tragédie,vers,TD1776
TD1777,thomas_corneille-mort_d_achille,La Mort d'Achille,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1673-12-29,,Tragédie,vers,TD1777
TD1778,thomas_corneille-mort_d_annibal,La Mort d'Annibal,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1669-11-25,,Tragédie,vers,TD1778
TD1779,thomas_corneille-persee_et_demetrius,Persée et Démétrius,Thomas CORNEILLE,Thomas Corneille,,Q551787,,,,Tragédie,vers,TD1779
TD1780,thomas_corneille-pyrrhus_roi_d_epire,Pyrrhus,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1661,,Tragédie,vers,TD1780
TD1781,thomas_corneille-stilicon,Stilicon,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1660-01-17,,Tragédie,vers,TD1781
TD1782,thomas_corneille-theodat,Théodat,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1672-11-18,,Tragédie,vers,TD1782
TD1783,thomas_corneille-timocrate,Timocrate,Thomas CORNEILLE,Thomas Corneille,,Q551787,,1656-11-24,,Tragédie,vers,TD1783
TD1784,thomas_corneille_jean_donneau_de_vise-bradamante,Bradamante,Thomas CORNEILLE - Jean DONNEAU DE VISÉ,Thomas Corneille,Jean Donneau De Visé,Q551787,,1695-11-18,,Tragédie,vers,TD1784
TD1785,thomas_corneille_jean_donneau_de_vise-circe,Circé,Thomas CORNEILLE - Jean DONNEAU DE VISÉ,Thomas Corneille,Jean Donneau De Visé,Q551787,,1675-03-16,,Tragédie,vers,TD1785
TD1786,thomas_corneille_jean_donneau_de_vise-devineresse_ou_les_faux_enchantements_ou_madame_jobin,La Devineresse,Thomas CORNEILLE - Jean DONNEAU DE VISÉ,Thomas Corneille,Jean Donneau De Visé,Q551787,,1679-11-19,,Comédie,,TD1786
TD1787,thomas_corneille_jean_donneau_de_vise-inconnu,L'Inconnu,Thomas CORNEILLE - Jean DONNEAU DE VISÉ,Thomas Corneille,Jean Donneau De Visé,Q551787,,1675-11-17,,Comédie,,TD1787
TD1788,thomas_corneille_jean_donneau_de_vise-pierre_philosophale,La Pierre philosophale,Thomas CORNEILLE - Jean DONNEAU DE VISÉ,Thomas Corneille,Jean Donneau De Visé,Q551787,,1681-02-23,,Comédie,,TD1788
TD1789,thomas_sauvage-cocher_de_napoleon,Le Cocher de Napoléon,Thomas SAUVAGE,Thomas Sauvage,,Q3525549,,1830-10-27,,Vaudeville,,TD1789
TD1790,thomas_sauvage-conspiration_de_province,Une Conspiration de province,Thomas SAUVAGE,Thomas Sauvage,,Q3525549,,1832-05-19,,Comédie,,TD1790
TD1791,thomas_sauvage-enfant_perdu,L’Enfant perdu,Thomas SAUVAGE,Thomas Sauvage,,Q3525549,1812,1836-09-10,,Vaudeville,,TD1791
TD1792,thomas_sauvage-jaspin_ou_le_pere_de_l_enfant_trouve,Jaspin,Thomas SAUVAGE,Thomas Sauvage,,Q3525549,,1839-03-01,,Comédie,,TD1792
TD1793,thomas_sauvage-newgate_ou_les_voleurs_de_londres,Newgate,Thomas SAUVAGE,Thomas Sauvage,,Q3525549,,1829-11-20,,,,TD1793
TD1794,thomas_sauvage-pere_et_citoyen_ou_le_patriote_de_modene,Père et citoyen,Thomas SAUVAGE,Thomas Sauvage,,Q3525549,,1832-05-26,,,,TD1794
TD1795,thomas_sauvage-petit_ramoneur,Le Petit ramoneur,Thomas SAUVAGE,Thomas Sauvage,,Q3525549,,1825-06-23,,,,TD1795
TD1796,thomas_sauvage-portefeuille_ou_le_lord_impromptu,Le Portefeuille,Thomas SAUVAGE,Thomas Sauvage,,Q3525549,,1819-12-28,,Vaudeville,,TD1796
TD1797,thomas_sauvage-premier_debut_de_dazincourt,Premier début de Dazincourt,Thomas SAUVAGE,Thomas Sauvage,,Q3525549,,1837-11-15,,Comédie,,TD1797
TD1798,thomas_sauvage-serf_et_le_boyard,Le Serf et le boyard,Thomas SAUVAGE,Thomas Sauvage,,Q3525549,,1833-12-28,,,,TD1798
TD1799,thomas_sauvage_antoine_de_carrion_nizas-valerien_ou_le_jeune_aveugle,Valérien,Thomas SAUVAGE - Antoine de CARRION-NIZAS,Thomas Sauvage,Antoine De Carrion-Nizas,Q3525549,,1823-04-17,,,,TD1799
TD1800,thomas_sauvage_armand_d_artois_jean_henri_dupin-perruquier_et_le_coiffeur,Le Perruquier et le coiffeur,Thomas SAUVAGE - Armand D’ARTOIS - Jean-Henri DUPIN,Thomas Sauvage,Armand D’Artois,Q3525549,,1824-02-19,,Comédie,,TD1800
TD1801,thomas_sauvage_edouard_mazeres-eligible,L’Éligible,Thomas SAUVAGE - Édouard MAZÈRES,Thomas Sauvage,Édouard Mazères,Q3525549,,1825-01-04,,Comédie,,TD1801
TD1802,thomas_sauvage_gabriel_de_lurieu-fich_tong_khan_ou_l_orphelin_de_la_tartarie,Fich-Tong-Khan,Thomas SAUVAGE - Gabriel DE LURIEU,Thomas Sauvage,Gabriel De Lurieu,Q3525549,,1835-03-03,,,,TD1802
TD1803,thomas_sauvage_gabriel_de_lurieu-gil_blas_de_santillane,Gil Blas de Santillane,Thomas SAUVAGE - Gabriel DE LURIEU,Thomas Sauvage,Gabriel De Lurieu,Q3525549,,1836-03-09,,Comédie,,TD1803
TD1804,thomas_sauvage_gabriel_de_lurieu-lazarille_de_tormes_ou_le_loup_et_le_chien,Lazarille de Tormes,Thomas SAUVAGE - Gabriel DE LURIEU,Thomas Sauvage,Gabriel De Lurieu,Q3525549,,1836-06-24,,Vaudeville,,TD1804
TD1805,thomas_sauvage_gabriel_de_lurieu-marmitons_et_grands_seigneurs,Marmitons et grands seigneurs,Thomas SAUVAGE - Gabriel DE LURIEU,Thomas Sauvage,Gabriel De Lurieu,Q3525549,,1835-02-25,,Comédie,,TD1805
TD1806,thomas_sauvage_gabriel_de_lurieu-matelot,Un Matelot,Thomas SAUVAGE - Gabriel DE LURIEU,Thomas Sauvage,Gabriel De Lurieu,Q3525549,,1833-03-06,,Comédie,,TD1806
TD1807,thomas_sauvage_gabriel_de_lurieu_max_raoul-dolly_ou_le_coeur_d_une_femme,Dolly,Thomas SAUVAGE - Gabriel DE LURIEU - Max RAOUL,Thomas Sauvage,Gabriel De Lurieu,Q3525549,,1835-01-22,,,,TD1807
TD1808,thomas_sauvage_gabriel_de_lurieu_michel_nicolas_balisson_de_rougemont-athenes_a_paris_ou_le_nouvel_anacharsis,Athènes à Paris,Thomas SAUVAGE - Gabriel DE LURIEU - Michel-Nicolas Balisson de ROUGEMONT,Thomas Sauvage,Gabriel De Lurieu,Q3525549,,1821-12-01,,Comédie,,TD1808
TD1809,thomas_sauvage_georges_ozaneaux-gentilhomme_de_la_chambre_ou_dix_jours_apres,Le Gentilhomme de la chambre,Thomas SAUVAGE - Georges OZANEAUX,Thomas Sauvage,Georges Ozaneaux,Q3525549,,1830-08-19,,Vaudeville,,TD1809
TD1810,thomas_sauvage_jean_francois_alfred_bayard-roues,Les Roués,Thomas SAUVAGE - Jean-François Alfred BAYARD,Thomas Sauvage,Jean-François Alfred Bayard,Q3525549,,1833-09-10,,Comédie,,TD1810
TD1811,thomas_sauvage_jean_henri_dupin-courtisans_ou_la_barbe_de_neptune,Les Courtisans,Thomas SAUVAGE - Jean-Henri DUPIN,Thomas Sauvage,Jean-Henri Dupin,Q3525549,,1821-11-28,,Vaudeville,,TD1811
TD1812,thomas_sauvage_jean_henri_dupin-deux_capitaines_ou_l_oncle_neveu,Les Deux capitaines,Thomas SAUVAGE - Jean-Henri DUPIN,Thomas Sauvage,Jean-Henri Dupin,Q3525549,,1824-05-04,,Comédie,,TD1812
TD1813,thomas_sauvage_jean_henri_dupin-don_quichotte_aux_noces_de_gamache,Don Quichotte aux noces de Gamache,Thomas SAUVAGE - Jean-Henri DUPIN,Thomas Sauvage,Jean-Henri Dupin,Q3525549,,1835-12-26,,Vaudeville,,TD1813
TD1814,thomas_sauvage_jean_henri_dupin-mademoiselle_hamilton,Mademoiselle Hamilton,Thomas SAUVAGE - Jean-Henri DUPIN,Thomas Sauvage,Jean-Henri Dupin,Q3525549,,1817-07-05,,Vaudeville,,TD1814
TD1815,thomas_sauvage_jean_henri_dupin-ninette_a_la_cour,Ninette à la cour,Thomas SAUVAGE - Jean-Henri DUPIN,Thomas Sauvage,Jean-Henri Dupin,Q3525549,,1822-11-26,,Comédie,vers,TD1815
TD1816,thomas_sauvage_jean_henri_dupin-trois_sultanes,Les Trois sultanes,Thomas SAUVAGE - Jean-Henri DUPIN,Thomas Sauvage,Jean-Henri Dupin,Q3525549,,1825-12-02,,Comédie,vers,TD1816
TD1817,thomas_sauvage_merville-favras,Favras,Thomas SAUVAGE - MERVILLE,Thomas Sauvage,Merville,Q3525549,,1831-03-19,,,,TD1817
TD1818,thomas_sauvage_michel_nicolas_balisson_de_rougemont-arlequin_seigneur_de_village,Arlequin,Thomas SAUVAGE - Michel-Nicolas Balisson de ROUGEMONT,Thomas Sauvage,Michel-Nicolas Balisson De Rougemont,Q3525549,,1817-10-18,,Vaudeville,,TD1818
TD1819,thomas_sauvage_n_le_couturier-aventure_de_faublas_ou_le_lendemain_d_un_bal_masque,Une Aventure de Faublas,Thomas SAUVAGE - N. LE COUTURIER,Thomas Sauvage,N. Le Couturier,Q3525549,,1818-02-19,,Vaudeville,,TD1819
TD1820,tristant_bernard_alfred_athis-costaud_des_epinettes,Le Costaud des Épinettes,Tristan BERNARD - Alfred ATHIS,Tristan Bernard,Alfred Athis,Q379949,,1910-04-14,,Vaudeville,,TD1820
TD1821,tristan_bernard-aimable_lingere_ou_chaque_age_a_ses_plaisirs,Une Aimable lingère,Tristan BERNARD,Tristan Bernard,,Q379949,,1899-01-26,,Proverbe,,TD1821
TD1822,tristan_bernard-anglais_tel_qu_on_le_parle,L’Anglais tel qu’on le parle,Tristan BERNARD,Tristan Bernard,,Q379949,,1899-02-28,,Comédie,,TD1822
TD1823,tristan_bernard-ardent_artilleur,L’Ardent artilleur,Tristan BERNARD,Tristan Bernard,,Q379949,,1903-10-21,,,,TD1823
TD1824,tristan_bernard-captif,Le Captif,Tristan BERNARD,Tristan Bernard,,Q379949,,1904-02-09,,,,TD1824
TD1825,tristan_bernard-cordon_bleu,Le Cordon bleu,Tristan BERNARD,Tristan Bernard,,Q379949,,1920-03-30,,Comédie,,TD1825
TD1826,tristan_bernard-coteaux_du_medoc,Les Coteaux du Médoc,Tristan BERNARD,Tristan Bernard,,Q379949,,1903-12-02,,Vaudeville,,TD1826
TD1827,tristan_bernard-daisy,Daisy,Tristan BERNARD,Tristan Bernard,,Q379949,,1902-05-13,,,,TD1827
TD1828,tristan_bernard-dramaturge_en_plein_labeur,Un Dramaturge en plein labeur,Tristan BERNARD,Tristan Bernard,,Q379949,,1930-12-05,,Comédie,,TD1828
TD1829,tristan_bernard-du_vin_dans_son_eau_ou_l_impot_sur_le_revenu,Du vin dans son eau,Tristan BERNARD,Tristan Bernard,,Q379949,,1914-03-05,,Comédie,,TD1829
TD1830,tristan_bernard-ecole_du_piston,L’École du piston,Tristan BERNARD,Tristan Bernard,,Q379949,,1916-06-11,,Comédie,,TD1830
TD1831,tristan_bernard-enlevement_d_agathe,L’Enlèvement d’Agathe,Tristan BERNARD,Tristan Bernard,,Q379949,,,,Comédie,vers,TD1831
TD1832,tristan_bernard-etrangleuse,L’Étrangleuse,Tristan BERNARD,Tristan Bernard,,Q379949,,1908,,Comédie,,TD1832
TD1833,tristan_bernard-fardeau_de_la_liberte,Le Fardeau de la liberté,Tristan BERNARD,Tristan Bernard,,Q379949,,1897-05-15,,Comédie,,TD1833
TD1834,tristan_bernard-garcon_de_dix_huit_ans,Un Garçon de dix-huit ans,Tristan BERNARD,Tristan Bernard,,Q379949,,,,,,TD1834
TD1835,tristan_bernard-gloire_ambulanciere,La Gloire ambulancière,Tristan BERNARD,Tristan Bernard,,Q379949,,1913-05-10,,Comédie,,TD1835
TD1836,tristan_bernard-homme_dans_la_maison,Un Homme dans la maison,Tristan BERNARD,Tristan Bernard,,Q379949,,,,,,TD1836
TD1837,tristan_bernard-incident_du_7_avril,L’Incident du 7 avril,Tristan BERNARD,Tristan Bernard,,Q379949,,1911-05-20,,Comédie,,TD1837
TD1838,tristan_bernard-jeanne_dore,Jeanne Doré,Tristan BERNARD,Tristan Bernard,,Q379949,,1913-12-16,,,,TD1838
TD1839,tristan_bernard-je_vais_m_en_aller,Je vais m’en aller,Tristan BERNARD,Tristan Bernard,,Q379949,,,,Comédie,,TD1839
TD1840,tristan_bernard-jumeaux_de_brighton,Les Jumeaux de Brighton,Tristan BERNARD,Tristan Bernard,,Q379949,,1908-03-16,,,,TD1840
TD1841,tristan_bernard-langrevin_pere_et_fils,Langrevin père et fils,Tristan BERNARD,Tristan Bernard,,Q379949,,1930-05-15,,Comédie,,TD1841
TD1842,tristan_bernard-monsieur_codomat,Monsieur Codomat,Tristan BERNARD,Tristan Bernard,,Q379949,,1907-10-17,,Comédie,,TD1842
TD1843,tristan_bernard-mystere_sans_importance,Un Mystère sans importance,Tristan BERNARD,Tristan Bernard,,Q379949,,1916-12-27,,,,TD1843
TD1844,tristan_bernard-negociant_de_besancon,Un Négociant de Besançon,Tristan BERNARD,Tristan Bernard,,Q379949,,1900-02-25,,Comédie,,TD1844
TD1845,tristan_bernard-peintre_exigeant,Le Peintre exigeant,Tristan BERNARD,Tristan Bernard,,Q379949,,1910-00-21,,Comédie,,TD1845
TD1846,tristan_bernard-perdreau_de_l_annee,Un Perdreau de l’année,Tristan BERNARD,Tristan Bernard,,Q379949,,1926-04-24,,Comédie,,TD1846
TD1847,tristan_bernard-petites_curieuses,Les Petites curieuses,Tristan BERNARD,Tristan Bernard,,Q379949,,1920-02-11,,,,TD1847
TD1848,tristan_bernard-petit_cafe,Le Petit café,Tristan BERNARD,Tristan Bernard,,Q379949,,1911-10-12,,Comédie,,TD1848
TD1849,tristan_bernard-pieds_nickeles,Les Pieds nickelés,Tristan BERNARD,Tristan Bernard,,Q379949,,1895-03-15,,Comédie,,TD1849
TD1850,tristan_bernard-plaisirs_du_dimanche,Les Plaisirs du dimanche,Tristan BERNARD,Tristan Bernard,,Q379949,,1925-03-31,,,,TD1850
TD1851,tristan_bernard-poulailler,Le Poulailler,Tristan BERNARD,Tristan Bernard,,Q379949,,1908-12-03,,Comédie,,TD1851
TD1852,tristan_bernard-pretendant,Le Prétendant,Tristan BERNARD,Tristan Bernard,,Q379949,,,,,,TD1852
TD1853,tristan_bernard-radeau_de_la_meduse,Le Radeau de la méduse,Tristan BERNARD,Tristan Bernard,,Q379949,,1898-02-06,,Comédie,,TD1853
TD1854,tristan_bernard-sacoche,La Sacoche,Tristan BERNARD,Tristan Bernard,,Q379949,,,,,vers,TD1854
TD1855,tristan_bernard-sa_soeur,Sa Sœur,Tristan BERNARD,Tristan Bernard,,Q379949,,1907-02-07,,,,TD1855
TD1856,tristan_bernard-seul_bandit_du_village,Le Seul bandit du village,Tristan BERNARD,Tristan Bernard,,Q379949,,1898-11-10,,Vaudeville,,TD1856
TD1857,tristan_bernard_albert_centurier-ecole_des_charlatans,L’École des charlatans,Tristan BERNARD - Albert CENTURIER,Tristan Bernard,Albert Centurier,Q379949,,1930-04-01,,,,TD1857
TD1858,tristan_bernard_alfred_athis-deux_canards,Les Deux canards,Tristan BERNARD - Alfred ATHIS,Tristan Bernard,Alfred Athis,Q379949,,1913-12-03,,Comédie,,TD1858
TD1859,tristan_bernard_alphonse_allais-silverie_ou_les_fonds_hollandais,Silvérie,Tristan BERNARD - Alphonse ALLAIS,Tristan Bernard,Alphonse Allais,Q379949,,1898-05-19,,,,TD1859
TD1860,tristan_bernard_andre_godfernaux-triplepatte,Triplepatte,Tristan BERNARD - André GODFERNAUX,Tristan Bernard,André Godfernaux,Q379949,,1905-11-30,,Comédie,,TD1860
TD1861,tristan_bernard_max_maurey-ami_d_argentine,Un Ami d’Argentine,Tristan BERNARD - Max MAUREY,Tristan Bernard,Max Maurey,Q379949,,1930-11-05,,,,TD1861
TD1862,tristan_bernard_michel_corday-accord_parfait,L’Accord parfait,Tristan BERNARD - Michel CORDAY,Tristan Bernard,Michel Corday,Q379949,,1911-11-25,,Comédie,,TD1862
TD1863,victorien_sardou-andrea,Andréa,Victorien SARDOU,Victorien Sardou,,Q354828,,1873-03-17,,Comédie,,TD1863
TD1864,victorien_sardou-daniel_rochat,Daniel Rochat,Victorien SARDOU,Victorien Sardou,,Q354828,,1880-02-16,,Comédie,,TD1864
TD1865,victorien_sardou-degel,Le Dégel,Victorien SARDOU,Victorien Sardou,,Q354828,,1864-04-12,,Comédie,,TD1865
TD1866,victorien_sardou-diables_noirs,Les Diables noirs,Victorien SARDOU,Victorien Sardou,,Q354828,,1863-11-28,,Vaudeville,,TD1866
TD1867,victorien_sardou-don_quichotte,Don Quichotte,Victorien SARDOU,Victorien Sardou,,Q354828,,1864-06-25,,Comédie,,TD1867
TD1868,victorien_sardou-ecureuil,L’Écureuil,Victorien SARDOU,Victorien Sardou,,Q354828,,1861-02-09,,Vaudeville,,TD1868
TD1869,victorien_sardou-famille_benoiton,La famille Benoîton,Victorien SARDOU,Victorien Sardou,,Q354828,,1865-11-04,,Vaudeville,,TD1869
TD1870,victorien_sardou-femmes_fortes,Les Femmes fortes,Victorien SARDOU,Victorien Sardou,,Q354828,,1860-12-31,,Vaudeville,prose,TD1870
TD1871,victorien_sardou-fernande,Fernande,Victorien SARDOU,Victorien Sardou,,Q354828,,1870-03-08,,Comédie,prose,TD1871
TD1872,victorien_sardou-ganaches,Les Ganaches,Victorien SARDOU,Victorien Sardou,,Q354828,,1862-10-29,,Comédie,,TD1872
TD1873,victorien_sardou-haine,La Haine,Victorien SARDOU,Victorien Sardou,,Q354828,,,,,,TD1873
TD1874,victorien_sardou-maison_neuve,Maison neuve,Victorien SARDOU,Victorien Sardou,,Q354828,,1866-12-04,,Vaudeville,prose,TD1874
TD1875,victorien_sardou-monsieur_garat,Monsieur Garat,Victorien SARDOU,Victorien Sardou,,Q354828,,1860-04-30,,Comédie,,TD1875
TD1876,victorien_sardou-nos_bons_villageois,Nos bons villageois,Victorien SARDOU,Victorien Sardou,,Q354828,,1866-10-03,,Comédie,prose,TD1876
TD1877,victorien_sardou-nos_intimes,Nos intimes !,Victorien SARDOU,Victorien Sardou,,Q354828,,1861-11-16,,Vaudeville,prose,TD1877
TD1878,victorien_sardou-oncle_sam,L’oncle Sam,Victorien SARDOU,Victorien Sardou,,Q354828,,1873-11-06,,Vaudeville,prose,TD1878
TD1879,victorien_sardou-papillonne,La Papillonne,Victorien SARDOU,Victorien Sardou,,Q354828,,1862-04-11,,Comédie,prose,TD1879
TD1880,victorien_sardou-patrie,Patrie !,Victorien SARDOU,Victorien Sardou,,Q354828,,1869-03-18,,,,TD1880
