Id,Title,Closest_Title,Closest_id,Closest_similarity
fre001927,Gillette,Mélisse,fre001576,0.99505
fre001387,Les Contents,Veuve !,fre000100,0.50306
fre001388,Sylvanire,Thélamire,fre001380,0.72376
fre001389,La Canadienne,Odéina ou La Canadienne,fre000595,0.60099
fre001390,L'Impromptu du Coeur,L'Impromptu de Paris,fre000714,0.71249
fre001796,Le Suffisant,Un Besoin Impérieux.,fre001729,0.53925
fre001556,Les Troqueurs,Les Claqueurs,fre001082,0.47006
fre001391,Le Poirier,Le Catéchisme Poissard.,fre001735,0.44897
fre001392,La Veuve Indécise,La Veuve à la Mode,fre000513,0.58678
fre001943,Le Soir des Fiançailles,Les Fêtes Noctunes du Cours,fre000447,0.48178
fre001393,Le Fidèle Esclave,La Belle Esclave,fre000556,0.72702
fre001394,La Forte Romaine,La Lucrèce Romaine,fre001862,0.52816
fre001395,"Le Procès, ou Racine Conciliateur",Du Procès,fre001848,0.58581
fre001557,Adélaïde et Vermouth,Adélaïde du Guesclin,fre001408,0.55053
fre001944,Infanterie et Cavalerie,Le Bon Soldat,fre000428,0.39739
fre001396,Retour de Bruxelles,Astarbe,fre000313,0.38041
fre001397,Le Rideau,Othello,fre001402,0.40471
fre001798,Dialogue entre l'Illustre Don Mardi-Gras et Carême l'Abstinent,L'Abbé de Coure-Dîner.,fre000227,0.51349
fre001797,L'Amour et le Célibat,Premier Amour,fre000133,0.63885
fre001799,La Mort de Guillaumet,Le Tempérament,fre000728,0.36884
fre001928,"L'Impuissance, Tragi-Comédie Pastorale.","Alfonse Dit l'Impuissant, Tragédie en un Acte",fre000316,0.53543
fre001398,Caquire,La Quine,fre001290,0.49515
fre001399,La Tragédie de Pasiphaé,"Cocatrix, Tragédie Amphigourique.",fre000317,0.53431
fre001400,Pyrame et Thisbé,Paul et Pauline,fre001546,0.51214
fre001401,Molière Enfant,Les Enfants,fre000629,0.88796
fre001402,Othello,Astarbe,fre000313,0.63881
fre001800,Wihlem-Tell,La Fleur de Tlemcen,fre000860,0.47601
fre001945,Quitte pour le Peur,Marianne ou Les Dangers de l'Inexpérience,fre000674,0.44737
fre001403,Le Clown,Monsieur de Bievre,fre000563,0.40184
fre001405,La Critique du Tartuffe,Le Tartuffe,fre001026,0.83407
fre001404,Le Chapeau Chinois,Le Chapeau Bleu,fre000594,0.61612
fre001406,Le Festin de Pierre,Le Festin de Pierre,fre000374,1.0
fre001407,Hilas et Zélis,Tanis et Zélide,fre001449,0.77495
fre001408,Adélaïde du Guesclin,Adélaïde et Vermouth,fre001557,0.55053
fre001409,Agathocle,Thémistocle,fre000591,0.54723
fre001410,Alzire,Thélamire,fre001380,0.56236
fre001411,Le Baron d'Otrante,Le Baron de Fourchevif,fre000797,0.52575
fre001412,Le Brutus,Madame Artus,fre000459,0.56182
fre001413,L'Ecossaise,Le Comte d'Essex,fre000367,0.50272
fre001414,Charlot ou La Comtesse de Givry.,"Rodogune, Princesse des Parthes",fre000347,0.47876
fre001415,Le Comte de Boursoufle,Le Comte de Warwik,fre000836,0.49548
fre001416,Le Dépostaire,Par la Poste,fre001038,0.61887
fre001417,Les Deux Tonneaux,Les Deux Chapeaux,fre000248,0.48185
fre001418,Le Droit du Seigneur,Le Seigneur Auteur,fre000271,0.47078
fre001419,Le Duc d'Alençon ou Les Frères Ennemis,Arminius ou Les Frères Ennemis,fre001344,0.63311
fre001420,L'Enfant Prodigue,Molière Enfant,fre001401,0.52521
fre001421,L'Envieux,Le Fou par Amour,fre001356,0.57801
fre001422,Le Fanatisme,La Ligue des Fanatiques et des Tyrans,fre001234,0.5102
fre001423,La Femme qui A Raison,La Bonne Femme,fre000125,0.51875
fre001424,La Fête de Bellébat,Après le Bal,fre001937,0.54926
fre001425,Les Guèbres,Les Guêpes,fre000054,0.56407
fre001426,L'Hôte et l'Hôtesse,Compter sans son Hôte,fre000201,0.46198
fre001427,L'Indiscret,L'Inconnu,fre000378,0.73543
fre001428,Irène,Orante,fre001350,0.99675
fre001558,Mort de Caton,La Mort de Caton,fre001582,0.76787
fre001429,Les Lois de Minos ou Astérie,Les Lois,fre001281,0.56844
fre001430,Mariamne,Mariamne,fre001067,1.0
fre001431,Mérope,Bellérophon,fre001167,0.49728
fre001432,La Mort de César,La Mort de César,fre000077,1.0
fre001433,Nanine,Bettine,fre001766,0.99857
fre001434,Oedipe,Oedipe,fre000341,1.0
fre001435,Olympie,Ulysse,fre000292,0.48985
fre001436,Oreste,Oreste et les Furies,fre000422,0.53703
fre001437,Les Originaux ou Monsieur du Cap-Vert,Le Fat de Province,fre001275,0.43594
fre001438,L'Orphelin de la Chine,Le Chinois Poli en France,fre000043,0.46584
fre001439,Pandore,La Boîte de Pandore,fre001136,0.59333
fre001440,Les Pélopides ou Atrée et Thyeste,Atrée et Thyeste,fre000397,0.56697
fre001441,Rome Sauvée,Bonne Renomée Vaut Mieux que Ceinture Dorée,fre000568,0.39279
fre001442,Samson,Caton,fre000185,0.99628
fre001443,Saül,Saül,fre000589,1.0
fre001444,Les Scythes,"La Cloison, Comédie",fre000689,0.43936
fre001445,Sémiramis,Sémiramis,fre000130,1.0
fre001446,Socrate,Littérature,fre000972,0.99999
fre001447,Sophonisbe,Sophonisbe,fre000349,1.0
fre001448,Tancrède,Andromède,fre000322,0.83666
fre001449,Tanis et Zélide,Hilas et Zélis,fre001407,0.77495
fre001450,Zaïre,Zaïde,fre000813,0.8023
fre001451,Zulime,Sémiramis,fre000130,0.61401
fre001452,Les Forces de l'Amour et de la Magie,Dialogue de l'Amour et de l'Amitié,fre001554,0.57283
fre001559,Madeleine,Marius,fre000477,0.99998
fre001560,Thérèse Raquin,Isabelle Arlequin,fre000611,0.60107
