,TD id,Raw Name,Title,Authors,Normalized Author,Normalized Second Author,wikidataId Author,Normalized Year,yearPrinted,dateWriting,datePremiered,Genre,Genre (bis),Type,in_TD,in_Dracor,in_BD,Empty text
1817,TD1818,thomas_sauvage_michel_nicolas_balisson_de_rougemont-arlequin_seigneur_de_village,Arlequin,Thomas SAUVAGE - Michel-Nicolas Balisson de ROUGEMONT,Thomas Sauvage,Michel-Nicolas Balisson De Rougemont,Q3525549,1817.0,,,10/18/1817,Vaudeville,Vaudeville,,TD1818,,,False
1818,TD1819,thomas_sauvage_n_le_couturier-aventure_de_faublas_ou_le_lendemain_d_un_bal_masque,Une Aventure de Faublas,Thomas SAUVAGE - N. LE COUTURIER,Thomas Sauvage,N. Le Couturier,Q3525549,1818.0,,,2/19/1818,Vaudeville,Vaudeville,,TD1819,,,False
1819,TD1820,tristant_bernard_alfred_athis-costaud_des_epinettes,Le Costaud des Épinettes,Tristan BERNARD - Alfred ATHIS,Tristan Bernard,Alfred Athis,Q379949,1910.0,,,4/14/1910,Vaudeville,Vaudeville,,TD1820,,,True
1820,TD1821,tristan_bernard-aimable_lingere_ou_chaque_age_a_ses_plaisirs,Une Aimable lingère,Tristan BERNARD,Tristan Bernard,,Q379949,1899.0,,,1/26/1899,Proverbe,Proverbe,,TD1821,,,False
1821,TD1822,tristan_bernard-anglais_tel_qu_on_le_parle,L’Anglais tel qu’on le parle,Tristan BERNARD,Tristan Bernard,,Q379949,1899.0,,,2/28/1899,Comédie,Comedy,,TD1822,,,False
1822,TD1823,tristan_bernard-ardent_artilleur,L’Ardent artilleur,Tristan BERNARD,Tristan Bernard,,Q379949,1903.0,,,10/21/1903,,,,TD1823,,,False
1823,TD1824,tristan_bernard-captif,Le Captif,Tristan BERNARD,Tristan Bernard,,Q379949,1904.0,,,2/9/1904,,,,TD1824,,,False
1824,TD1825,tristan_bernard-cordon_bleu,Le Cordon bleu,Tristan BERNARD,Tristan Bernard,,Q379949,1920.0,,,3/30/1920,Comédie,Comedy,,TD1825,,,True
1825,TD1826,tristan_bernard-coteaux_du_medoc,Les Coteaux du Médoc,Tristan BERNARD,Tristan Bernard,,Q379949,1903.0,,,12/2/1903,Vaudeville,Vaudeville,,TD1826,,,True
1826,TD1827,tristan_bernard-daisy,Daisy,Tristan BERNARD,Tristan Bernard,,Q379949,1904.0,,,5/13/1902,,,,TD1827,fre001594,,False
1827,TD1828,tristan_bernard-dramaturge_en_plein_labeur,Un Dramaturge en plein labeur,Tristan BERNARD,Tristan Bernard,,Q379949,1930.0,,,12/5/1930,Comédie,Comedy,,TD1828,,,True
1828,TD1829,tristan_bernard-du_vin_dans_son_eau_ou_l_impot_sur_le_revenu,Du vin dans son eau,Tristan BERNARD,Tristan Bernard,,Q379949,1914.0,,,3/5/1914,Comédie,Comedy,,TD1829,,,False
1829,TD1830,tristan_bernard-ecole_du_piston,L’École du piston,Tristan BERNARD,Tristan Bernard,,Q379949,1930.0,,,6/11/1916,Comédie,Comedy,,TD1830,fre000106,,False
1830,TD1831,tristan_bernard-enlevement_d_agathe,L’Enlèvement d’Agathe,Tristan BERNARD,Tristan Bernard,,Q379949,1908.0,1908.0,,,Comédie,Comedy,vers,TD1831,,,False
1831,TD1832,tristan_bernard-etrangleuse,L’Étrangleuse,Tristan BERNARD,Tristan Bernard,,Q379949,1930.0,,,3/22/1905,Comédie,Comedy,,TD1832,fre000107,,False
1832,TD1833,tristan_bernard-fardeau_de_la_liberte,Le Fardeau de la liberté,Tristan BERNARD,Tristan Bernard,,Q379949,1897.0,,,5/15/1897,Comédie,Comedy,,TD1833,,,False
1833,TD1834,tristan_bernard-garcon_de_dix_huit_ans,Un Garçon de dix-huit ans,Tristan BERNARD,Tristan Bernard,,Q379949,1913.0,,,01/05/1913,,,,TD1834,,,True
1834,TD1835,tristan_bernard-gloire_ambulanciere,La Gloire ambulancière,Tristan BERNARD,Tristan Bernard,,Q379949,1913.0,,,5/10/1913,Comédie,Comedy,,TD1835,,,False
1835,TD1836,tristan_bernard-homme_dans_la_maison,Un Homme dans la maison,Tristan BERNARD,Tristan Bernard,,Q379949,,,,,,,,TD1836,,,True
1836,TD1837,tristan_bernard-incident_du_7_avril,L’Incident du 7 avril,Tristan BERNARD,Tristan Bernard,,Q379949,1911.0,,,5/20/1911,Comédie,Comedy,,TD1837,,,False
1837,TD1838,tristan_bernard-jeanne_dore,Jeanne Doré,Tristan BERNARD,Tristan Bernard,,Q379949,1913.0,,,12/16/1913,,,,TD1838,,,False
1838,TD1839,tristan_bernard-je_vais_m_en_aller,Je vais m’en aller,Tristan BERNARD,Tristan Bernard,,Q379949,,,,,Comédie,Comedy,,TD1839,,,True
1839,TD1840,tristan_bernard-jumeaux_de_brighton,Les Jumeaux de Brighton,Tristan BERNARD,Tristan Bernard,,Q379949,1908.0,,,3/16/1908,,,,TD1840,,,False
1840,TD1841,tristan_bernard-langrevin_pere_et_fils,Langrevin père et fils,Tristan BERNARD,Tristan Bernard,,Q379949,1930.0,,,5/15/1930,Comédie,Comedy,,TD1841,,,True
1841,TD1842,tristan_bernard-monsieur_codomat,Monsieur Codomat,Tristan BERNARD,Tristan Bernard,,Q379949,1907.0,,,10/17/1907,Comédie,Comedy,,TD1842,,,False
1842,TD1843,tristan_bernard-mystere_sans_importance,Un Mystère sans importance,Tristan BERNARD,Tristan Bernard,,Q379949,1916.0,,,12/27/1916,,,,TD1843,,,True
1843,TD1844,tristan_bernard-negociant_de_besancon,Un Négociant de Besançon,Tristan BERNARD,Tristan Bernard,,Q379949,1900.0,,,2/25/1900,Comédie,Comedy,,TD1844,,,False
1844,TD1845,tristan_bernard-peintre_exigeant,Le Peintre exigeant,Tristan BERNARD,Tristan Bernard,,Q379949,1910.0,,,1910,Comédie,Comedy,,TD1845,,,False
1845,TD1846,tristan_bernard-perdreau_de_l_annee,Un Perdreau de l’année,Tristan BERNARD,Tristan Bernard,,Q379949,1926.0,,,4/24/1926,Comédie,Comedy,,TD1846,,,True
1846,TD1847,tristan_bernard-petites_curieuses,Les Petites curieuses,Tristan BERNARD,Tristan Bernard,,Q379949,1920.0,,,2/11/1920,,,,TD1847,,,True
1847,TD1848,tristan_bernard-petit_cafe,Le Petit café,Tristan BERNARD,Tristan Bernard,,Q379949,1911.0,,,10/12/1911,Comédie,Comedy,,TD1848,,,False
1848,TD1849,tristan_bernard-pieds_nickeles,Les Pieds nickelés,Tristan BERNARD,Tristan Bernard,,Q379949,1895.0,,,3/15/1895,Comédie,Comedy,,TD1849,fre000111,,False
1849,TD1850,tristan_bernard-plaisirs_du_dimanche,Les Plaisirs du dimanche,Tristan BERNARD,Tristan Bernard,,Q379949,1925.0,,,3/31/1925,,,,TD1850,,,True
1850,TD1851,tristan_bernard-poulailler,Le Poulailler,Tristan BERNARD,Tristan Bernard,,Q379949,1908.0,,,12/3/1908,Comédie,Comedy,,TD1851,,,False
1851,TD1852,tristan_bernard-pretendant,Le Prétendant,Tristan BERNARD,Tristan Bernard,,Q379949,,,,,,,,TD1852,,,True
1852,TD1853,tristan_bernard-radeau_de_la_meduse,Le Radeau de la méduse,Tristan BERNARD,Tristan Bernard,,Q379949,1904.0,,,2/6/1898,Comédie,Comedy,,TD1853,fre001598,,False
1853,TD1854,tristan_bernard-sacoche,La Sacoche,Tristan BERNARD,Tristan Bernard,,Q379949,,,,,,,vers,TD1854,,,True
1854,TD1855,tristan_bernard-sa_soeur,Sa Sœur,Tristan BERNARD,Tristan Bernard,,Q379949,1907.0,,,2/7/1907,,,,TD1855,,,False
1855,TD1856,tristan_bernard-seul_bandit_du_village,Le Seul bandit du village,Tristan BERNARD,Tristan Bernard,,Q379949,1904.0,,,11/10/1898,Vaudeville,Vaudeville,,TD1856,fre001599,,False
1856,TD1857,tristan_bernard_albert_centurier-ecole_des_charlatans,L’École des charlatans,Tristan BERNARD - Albert CENTURIER,Tristan Bernard,Albert Centurier,Q379949,1930.0,,,4/1/1930,,,,TD1857,,,True
1857,TD1858,tristan_bernard_alfred_athis-deux_canards,Les Deux canards,Tristan BERNARD - Alfred ATHIS,Tristan Bernard,Alfred Athis,Q379949,1913.0,,,12/3/1913,Comédie,Comedy,,TD1858,,,False
1858,TD1859,tristan_bernard_alphonse_allais-silverie_ou_les_fonds_hollandais,Silvérie,Tristan BERNARD - Alphonse ALLAIS,Tristan Bernard,Alphonse Allais,Q379949,1898.0,,,5/19/1898,,,,TD1859,,,False
1859,TD1860,tristan_bernard_andre_godfernaux-triplepatte,Triplepatte,Tristan BERNARD - André GODFERNAUX,Tristan Bernard,André Godfernaux,Q379949,1905.0,,,11/30/1905,Comédie,Comedy,,TD1860,,,False
1860,TD1861,tristan_bernard_max_maurey-ami_d_argentine,Un Ami d’Argentine,Tristan BERNARD - Max MAUREY,Tristan Bernard,Max Maurey,Q379949,1930.0,,,11/5/1930,,,,TD1861,,,False
1861,TD1862,tristan_bernard_michel_corday-accord_parfait,L’Accord parfait,Tristan BERNARD - Michel CORDAY,Tristan Bernard,Michel Corday,Q379949,1911.0,,,11/25/1911,Comédie,Comedy,,TD1862,,,False
1862,TD1863,victorien_sardou-andrea,Andréa,Victorien SARDOU,Victorien Sardou,,Q354828,1873.0,,,3/17/1873,Comédie,Comedy,,TD1863,,,False
1863,TD1864,victorien_sardou-daniel_rochat,Daniel Rochat,Victorien SARDOU,Victorien Sardou,,Q354828,1880.0,,,2/16/1880,Comédie,Comedy,,TD1864,,,False
1864,TD1865,victorien_sardou-degel,Le Dégel,Victorien SARDOU,Victorien Sardou,,Q354828,1864.0,,,4/12/1864,Comédie,Comedy,,TD1865,,,False
1865,TD1866,victorien_sardou-diables_noirs,Les Diables noirs,Victorien SARDOU,Victorien Sardou,,Q354828,1863.0,,,11/28/1863,Vaudeville,Vaudeville,,TD1866,,,False
1866,TD1867,victorien_sardou-don_quichotte,Don Quichotte,Victorien SARDOU,Victorien Sardou,,Q354828,1864.0,,,6/25/1864,Comédie,Comedy,,TD1867,,,False
1867,TD1868,victorien_sardou-ecureuil,L’Écureuil,Victorien SARDOU,Victorien Sardou,,Q354828,1861.0,,,2/9/1861,Vaudeville,Vaudeville,,TD1868,,,False
1868,TD1869,victorien_sardou-famille_benoiton,La famille Benoîton,Victorien SARDOU,Victorien Sardou,,Q354828,1865.0,,,11/4/1865,Vaudeville,Vaudeville,,TD1869,,,False
1869,TD1870,victorien_sardou-femmes_fortes,Les Femmes fortes,Victorien SARDOU,Victorien Sardou,,Q354828,1860.0,,,12/31/1860,Vaudeville,Vaudeville,prose,TD1870,,,False
1870,TD1871,victorien_sardou-fernande,Fernande,Victorien SARDOU,Victorien Sardou,,Q354828,1870.0,,,3/8/1870,Comédie,Comedy,prose,TD1871,,,False
1871,TD1872,victorien_sardou-ganaches,Les Ganaches,Victorien SARDOU,Victorien Sardou,,Q354828,1862.0,,,10/29/1862,Comédie,Comedy,,TD1872,,,False
1872,TD1873,victorien_sardou-haine,La Haine,Victorien SARDOU,Victorien Sardou,,Q354828,,,,,,,,TD1873,,,False
1873,TD1874,victorien_sardou-maison_neuve,Maison neuve,Victorien SARDOU,Victorien Sardou,,Q354828,1866.0,,,12/4/1866,Vaudeville,Vaudeville,prose,TD1874,,,False
1874,TD1875,victorien_sardou-monsieur_garat,Monsieur Garat,Victorien SARDOU,Victorien Sardou,,Q354828,1860.0,,,4/30/1860,Comédie,Comedy,,TD1875,,,False
1875,TD1876,victorien_sardou-nos_bons_villageois,Nos bons villageois,Victorien SARDOU,Victorien Sardou,,Q354828,1866.0,,,10/3/1866,Comédie,Comedy,prose,TD1876,,,False
1876,TD1877,victorien_sardou-nos_intimes,Nos intimes !,Victorien SARDOU,Victorien Sardou,,Q354828,1861.0,,,11/16/1861,Vaudeville,Vaudeville,prose,TD1877,,,False
1877,TD1878,victorien_sardou-oncle_sam,L’oncle Sam,Victorien SARDOU,Victorien Sardou,,Q354828,1873.0,,,11/6/1873,Vaudeville,Vaudeville,prose,TD1878,,,False
1878,TD1879,victorien_sardou-papillonne,La Papillonne,Victorien SARDOU,Victorien Sardou,,Q354828,1862.0,,,4/11/1862,Comédie,Comedy,prose,TD1879,,,False
1879,TD1880,victorien_sardou-patrie,Patrie !,Victorien SARDOU,Victorien Sardou,,Q354828,1869.0,,,3/18/1869,,,,TD1880,,,False
1880,TD1881,victorien_sardou-pattes_de_mouche,Les pattes de mouche,Victorien SARDOU,Victorien Sardou,,Q354828,1860.0,,,5/15/1860,Comédie,Comedy,prose,TD1881,,,False
1881,TD1882,victorien_sardou-perle_noire,La Perle noire,Victorien SARDOU,Victorien Sardou,,Q354828,1862.0,,,4/12/1862,Comédie,Comedy,,TD1882,,,False
1882,TD1883,victorien_sardou-piccolino,Piccolino,Victorien SARDOU,Victorien Sardou,,Q354828,1861.0,,,7/18/1861,,,prose,TD1883,,,False
1883,TD1884,victorien_sardou-pommes_du_voisin,Les pommes du voisin,Victorien SARDOU,Victorien Sardou,,Q354828,,,,,Comédie,Comedy,,TD1884,,,False
1884,TD1885,victorien_sardou-pres_saint_gervais,Les prés Saint-Gervais,Victorien SARDOU,Victorien Sardou,,Q354828,1862.0,,,4/24/1862,Comédie,Comedy,,TD1885,,,False
1885,TD1886,victorien_sardou-rabagas,Rabagas,Victorien SARDOU,Victorien Sardou,,Q354828,1872.0,,,2/1/1872,Vaudeville,Vaudeville,prose,TD1886,,,False
1886,TD1887,victorien_sardou-seraphine,Séraphine,Victorien SARDOU,Victorien Sardou,,Q354828,1868.0,,,12/29/1868,Comédie,Comedy,,TD1887,,,False
1887,TD1888,victorien_sardou-tosca,La Tosca,Victorien SARDOU,Victorien Sardou,,Q354828,1887.0,,,11/24/1887,,,,TD1888,,,False
1888,TD1889,victorien_sardou-vieux_garcons,Les vieux garçons,Victorien SARDOU,Victorien Sardou,,Q354828,1865.0,,,1/21/1865,Comédie,Comedy,prose,TD1889,,,False
1889,TD1890,victorien_sardou_emile_de_najac-divorcons,Divorçons !,Victorien SARDOU - Émile DE NAJAC,Victorien Sardou,Émile De Najac,Q354828,1880.0,,,12/6/1880,Comédie,Comedy,,TD1890,,,False
1890,TD1891,victorien_sardou_emile_moreau-cleopatre,Cléopâtre,Victorien SARDOU - Émile MOREAU,Victorien Sardou,Émile Moreau,Q354828,1890.0,,,10/13/1890,,,,TD1891,,,False
1891,TD1892,victorien_sardou_emile_moreau-dante,Dante,Victorien SARDOU - Émile MOREAU,Victorien Sardou,Émile Moreau,Q354828,1903.0,,,4/30/1903,,,,TD1892,,,False
1892,TD1893,victorien_sardou_emile_moreau-madame_sans_gene,Madame Sans-Gêne,Victorien SARDOU - Émile MOREAU,Victorien Sardou,Émile Moreau,Q354828,1893.0,,,10/27/1893,Vaudeville,Vaudeville,,TD1893,,,False
1893,TD1894,victorien_sardou_louis_emile_vanderburch-premieres_armes_de_figaro,Les premières armes de Figaro,Victorien SARDOU - Louis-Émile VANDERBURCH,Victorien Sardou,Louis-Émile Vanderburch,Q354828,1859.0,,,9/27/1859,Comédie,Comedy,,TD1894,,,False
1894,TD1895,victorien_sardou_theodore_barriere-gens_nerveux,Les Gens nerveux,Victorien SARDOU - Théodore BARRIÈRE,Victorien Sardou,Théodore Barrière,Q354828,1859.0,,,11/4/1859,Comédie,Comedy,,TD1895,,,False
1895,TD1896,victor_hugo-amy_robsart,Amy Robsart,Victor HUGO,Victor Hugo,,Q535,1828.0,,,2/13/1828,,,,TD1896,,,False
1896,TD1897,victor_hugo-angelo_tyran_de_padoue,Angelo,Victor HUGO,Victor Hugo,,Q535,1835.0,,,4/28/1835,,,prose,TD1897,,,False
1897,TD1898,victor_hugo-burgraves,Les Burgraves,Victor HUGO,Victor Hugo,,Q535,1843.0,,,3/7/1843,,,vers,TD1898,fre000772,,False
1898,TD1899,victor_hugo-cromwell,Cromwell,Victor HUGO,Victor Hugo,,Q535,1904.0,,,12/31/1904,,,vers,TD1899,,,False
1899,TD1900,victor_hugo-epee,L'Épée,Victor HUGO,Victor Hugo,,Q535,1902.0,,,2/25/1902,,,,TD1900,,,False
1900,TD1901,victor_hugo-etre_aime,Être aimé,Victor HUGO,Victor Hugo,,Q535,1874.0,,1874-03-15,3/15/1874,Monologue,Monologue,,TD1901,,,True
1901,TD1902,victor_hugo-foret_mouillee,La Forêt mouillée,Victor HUGO,Victor Hugo,,Q535,1930.0,,,2/22/1930,Comédie,Comedy,vers,TD1902,,,False
1902,TD1903,victor_hugo-grand_mere,La Grand'mère,Victor HUGO,Victor Hugo,,Q535,1898.0,,,5/6/1898,Comédie,Comedy,vers,TD1903,,,False
1903,TD1904,victor_hugo-gueux,Les Gueux,Victor HUGO,Victor Hugo,,Q535,1830.0,,1872-09-10,9/10/1872,Comédie,Comedy,vers,TD1904,fre001548,,False
1904,TD1905,victor_hugo-hernani,Hernani,Victor HUGO,Victor Hugo,,Q535,1830.0,,,2/25/1830,Comédie,Comedy,vers,TD1905,fre000773,,False
1905,TD1906,victor_hugo-inez_de_castro,Inez de Castro,Victor HUGO,Victor Hugo,,Q535,1819.0,1819.0,,1820,,,,TD1906,,,False
1906,TD1907,victor_hugo-jumeaux,Les Jumeaux,Victor HUGO,Victor Hugo,,Q535,1839.0,1839.0,,,,,vers,TD1907,,,False
1907,TD1908,victor_hugo-la_esmeralda,La Esmeralda,Victor HUGO,Victor Hugo,,Q535,1836.0,1836.0,,,,,vers,TD1908,,,False
1908,TD1909,victor_hugo-lucrece_borgia,Lucrèce Borgia,Victor HUGO,Victor Hugo,,Q535,1833.0,,,2/2/1833,,,,TD1909,,,False
1909,TD1910,victor_hugo-mangeront_ils,Mangeront-ils ?,Victor HUGO,Victor Hugo,,Q535,1867.0,,,1/18/1867,Comédie,Comedy,,TD1910,,,False
1910,TD1911,victor_hugo-marie_tudor,Marie Tudor,Victor HUGO,Victor Hugo,,Q535,1833.0,,,11/6/1833,,,prose,TD1911,,,False
1911,TD1912,victor_hugo-marion_delorme,Marion Delorme,Victor HUGO,Victor Hugo,,Q535,1831.0,,,8/11/1831,,,vers,TD1912,,,False
1912,TD1913,victor_hugo-roi_s_amuse,Le Roi s’amuse |,Victor HUGO,Victor Hugo,,Q535,1832.0,,,11/22/1832,,,vers,TD1913,,,False
1913,TD1914,victor_hugo-ruy_blas,Ruy Blas,Victor HUGO,Victor Hugo,,Q535,1838.0,,,11/8/1838,,,vers,TD1914,fre001889,,False
1914,TD1915,victor_hugo-sur_la_lisiere_d_un_bois,Sur la lisière d'un bois,Victor HUGO,Victor Hugo,,Q535,1886.0,,1886-06-16,6/16/1886,Comédie,Comedy,vers,TD1915,fre001549,,False
1915,TD1916,victor_hugo-torquemada,Torquemada,Victor HUGO,Victor Hugo,,Q535,1905.0,,1869,2/11/1905,,,vers,TD1916,,,False
1916,TD1917,violet_d_epagny_alexandre_jarry-malcontents_de_1579,Les Malcontents de 1579,VIOLET D’ÉPAGNY - Alexandre JARRY,Violet D'Épagny,Alexandre Jarry,Q23766423,1834.0,,,4/26/1834,,,,TD1917,,,False
1917,TD1918,virginie_ancelot-annee_a_paris,Une année à Paris,Virginie ANCELOT,Virginie Ancelot,,Q177565,1847.0,,,1/21/1847,Comédie,Comedy,,TD1918,,,False
1918,TD1919,virginie_ancelot-chateau_de_ma_niece,Le Château de ma nièce,Virginie ANCELOT,Virginie Ancelot,,Q177565,1837.0,,,8/8/1837,Comédie,Comedy,prose,TD1919,,,False
1919,TD1920,virginie_ancelot-clemence_ou_la_fille_de_l_avocat,Clémence ou la fille de l'avocat,Virginie ANCELOT,Virginie Ancelot,,Q177565,1839.0,,,11/26/1839,Comédie,Comedy,prose,TD1920,,,False
1920,TD1921,virginie_ancelot-deux_jours_ou_la_nouvelle_mariee,Deux jours,Virginie ANCELOT,Virginie Ancelot,,Q177565,1831.0,,,11/28/1831,Vaudeville,Vaudeville,,TD1921,,,False
1921,TD1922,virginie_ancelot-divorce,Un divorce,Virginie ANCELOT,Virginie Ancelot,,Q177565,1831.0,,,6/28/1831,Vaudeville,Vaudeville,,TD1922,,,False
1922,TD1923,virginie_ancelot-femmes_de_paris_ou_l_homme_de_loisir,Les Femmes de Paris,Virginie ANCELOT,Virginie Ancelot,,Q177565,1848.0,,,10/5/1848,,,prose,TD1923,,,False
1923,TD1924,virginie_ancelot-follette,Follette,Virginie ANCELOT,Virginie Ancelot,,Q177565,1844.0,,,10/8/1844,Vaudeville,Vaudeville,,TD1924,,,False
1924,TD1925,virginie_ancelot-georges_ou_le_meme_homme,Georges,Virginie ANCELOT,Virginie Ancelot,,Q177565,1840.0,,,5/7/1840,Comédie,Comedy,,TD1925,,,True
1925,TD1926,virginie_ancelot-hermance_ou_un_an_trop_tard,Hermance,Virginie ANCELOT,Virginie Ancelot,,Q177565,1843.0,,,4/15/1843,Vaudeville,Vaudeville,,TD1926,,,False
1926,TD1927,virginie_ancelot-hotel_de_rambouillet,L'hôtel de Rambouillet,Virginie ANCELOT,Virginie Ancelot,,Q177565,1842.0,,,11/19/1842,Vaudeville,Vaudeville,,TD1927,,,False
1927,TD1928,virginie_ancelot-isabelle_ou_deux_jours_d_experience,Isabelle,Virginie ANCELOT,Virginie Ancelot,,Q177565,1838.0,,,3/15/1838,Comédie,Comedy,prose,TD1928,,,False
1928,TD1929,virginie_ancelot-jour_de_liberte,Un jour de liberté,Virginie ANCELOT,Virginie Ancelot,,Q177565,1844.0,,,11/25/1844,Vaudeville,Vaudeville,,TD1929,,,False
1929,TD1930,virginie_ancelot-loisa,Loïsa,Virginie ANCELOT,Virginie Ancelot,,Q177565,1843.0,,,6/17/1843,Vaudeville,Vaudeville,,TD1930,,,False
1930,TD1931,virginie_ancelot-madame_roland,Madame Roland,Virginie ANCELOT,Virginie Ancelot,,Q177565,1843.0,,,10/28/1843,Vaudeville,Vaudeville,,TD1931,,,False
1931,TD1932,virginie_ancelot-marguerite,Marguerite,Virginie ANCELOT,Virginie Ancelot,,Q177565,1840.0,,,10/3/1840,Vaudeville,Vaudeville,prose,TD1932,,,False
1932,TD1933,virginie_ancelot-mariage_raisonnable,Un Mariage raisonnable,Virginie ANCELOT,Virginie Ancelot,,Q177565,1835.0,,,11/4/1835,Comédie,Comedy,prose,TD1933,,,False
1933,TD1934,virginie_ancelot-marie_outrois_epoques,Marie,Virginie ANCELOT,Virginie Ancelot,,Q177565,1846.0,,,10/11/1846,Comédie,Comedy,prose,TD1934,,,False
1934,TD1935,virginie_ancelot-pere_marcel,Le Père Marcel,Virginie ANCELOT,Virginie Ancelot,,Q177565,1841.0,,,1/19/1841,Comédie,Comedy,,TD1935,,,False
1935,TD1936,virginie_ancelot-pierre_le_millionnaire,Pierre le millionnaire,Virginie ANCELOT,Virginie Ancelot,,Q177565,1844.0,,,3/2/1844,Vaudeville,Vaudeville,,TD1936,,,False
1936,TD1937,virginie_ancelot-reine_cardinal_et_page,Reine,Virginie ANCELOT,Virginie Ancelot,,Q177565,1832.0,,,12/5/1832,Vaudeville,Vaudeville,,TD1937,,,False
1937,TD1938,voltaire-adelaide_du_guesclin,Adélaïde du Guesclin,VOLTAIRE,Voltaire,,Q9068,1734.0,,,1/18/1734,Tragédie,Tragedy,,TD1938,fre001408,,False
1938,TD1939,voltaire-agathocle,Agathocle,VOLTAIRE,Voltaire,,Q9068,1779.0,,,5/31/1779,Tragédie,Tragedy,,TD1939,fre001409,,False
1939,TD1940,voltaire-alzire_ou_les_americains,Alzire,VOLTAIRE,Voltaire,,Q9068,1736.0,,,1/27/1736,Tragédie,Tragedy,vers,TD1940,fre001410,,False
1940,TD1941,voltaire-amelie_ou_le_duc_de_foix,Amélie,VOLTAIRE,Voltaire,,Q9068,1752.0,,,8/17/1752,Tragédie,Tragedy,vers,TD1941,,,False
1941,TD1942,voltaire-artemire_fragments_d,Artémire,VOLTAIRE,Voltaire,,Q9068,1720.0,,,2/15/1720,Tragédie,Tragedy,vers,TD1942,,,False
1942,TD1943,voltaire-brutus,Brutus,VOLTAIRE,Voltaire,,Q9068,1730.0,,,12/11/1730,Tragédie,Tragedy,vers,TD1943,fre001412,,False
1943,TD1944,voltaire-charlot_ou_la_comtesse_de_givry,Charlot,VOLTAIRE,Voltaire,,Q9068,1767.0,,,9/26/1767,,,,TD1944,fre001414,,False
1944,TD1945,voltaire-comte_de_boursoufle_ou_mademoiselle_de_la_cochonniere,Le Comte de Boursoufle,VOLTAIRE,Voltaire,,Q9068,1766.0,,,1/28/1862,Comédie,Comedy,prose,TD1945,fre001415,,False
1945,TD1947,voltaire-don_pedre,Don Pèdre,VOLTAIRE,Voltaire,,Q9068,,,,,Tragédie,Tragedy,,TD1947,,,False
1946,TD1948,voltaire-droit_du_seigneur,Le Droit du Seigneur,VOLTAIRE,Voltaire,,Q9068,1749.0,,,1/18/1762,,,,TD1948,fre001418,,False
1947,TD1949,voltaire-duc_d_alencon_ou_les_freres_ennemis,Le Duc d’Alençon,VOLTAIRE,Voltaire,,Q9068,1751.0,,,10/16/1904,Tragédie,Tragedy,,TD1949,fre001419,,False
1948,TD1950,voltaire-echange,L’Échange,VOLTAIRE,Voltaire,,Q9068,1904.0,,,10/1/1904,Comédie,Comedy,prose,TD1950,,,False
1949,TD1951,voltaire-ecossaise,L’Écossaise,VOLTAIRE,Voltaire,,Q9068,1766.0,,,7/26/1760,Comédie,Comedy,,TD1951,fre001413,,False
1950,TD1952,voltaire-enfant_prodigue,L’Enfant prodigue,VOLTAIRE,Voltaire,,Q9068,1736.0,,,10/10/1736,Comédie,Comedy,,TD1952,fre001420,,False
1951,TD1953,voltaire-envieux,L’Envieux,VOLTAIRE,Voltaire,,Q9068,1738.0,1738.0,,,Comédie,Comedy,vers,TD1953,fre001421,,False
1952,TD1954,voltaire-eryphile,Éryphile,VOLTAIRE,Voltaire,,Q9068,1732.0,,,3/7/1732,Tragédie,Tragedy,vers,TD1954,,,False
1953,TD1955,voltaire-fanatisme_ou_mahomet_le_prophete,Le Fanatisme,VOLTAIRE,Voltaire,,Q9068,1742.0,,,8/29/1742,Tragédie,Tragedy,,TD1955,fre001422,,False
1954,TD1956,voltaire-femme_qui_a_raison,La Femme qui a raison,VOLTAIRE,Voltaire,,Q9068,1758.0,,,10/14/1904,Comédie,Comedy,vers,TD1956,fre001423,,False
1955,TD1957,voltaire-fete_de_belebat,La fête de Bélébat,VOLTAIRE,Voltaire,,Q9068,1904.0,,,9/20/1904,Comédie,Comedy,vers,TD1957,,,True
1956,TD1958,voltaire-guebres_ou_la_tolerance,Les Guèbres,VOLTAIRE,Voltaire,,Q9068,1769.0,,,,Tragédie,Tragedy,vers,TD1958,fre001425,,False
1957,TD1959,voltaire-hote_et_l_hotesse,L’hôte et l’hôtesse,VOLTAIRE,Voltaire,,Q9068,1904.0,,,11/10/1904,,,,TD1959,,,True
1958,TD1960,voltaire-indiscret,L’indiscret,VOLTAIRE,Voltaire,,Q9068,1725.0,,,8/18/1725,Comédie,Comedy,vers,TD1960,fre001427,,False
1959,TD1961,voltaire-irene,Irène,VOLTAIRE,Voltaire,,Q9068,1778.0,,,3/16/1778,Tragédie,Tragedy,,TD1961,fre001428,,False
1960,TD1962,voltaire-lois_de_minos,Les lois de Minos,VOLTAIRE,Voltaire,,Q9068,1773.0,,,1/17/1774,Tragédie,Tragedy,vers,TD1962,fre001429,,False
1961,TD1963,voltaire-mariamne,Mariamne,VOLTAIRE,Voltaire,,Q9068,1724.0,,,3/6/1724,Tragédie,Tragedy,vers,TD1963,fre001430,,False
1962,TD1964,voltaire-merope,Mérope,VOLTAIRE,Voltaire,,Q9068,1743.0,,,2/20/1743,Tragédie,Tragedy,vers,TD1964,fre001431,,False
1963,TD1965,voltaire-mort_de_cesar,La Mort de César,VOLTAIRE,Voltaire,,Q9068,1736.0,,,9/30/1904,Tragédie,Tragedy,,TD1965,fre001432,,False
