ID,Raw Name,Title,Normalized author,Author,wikidataId Author,yearPrinted,datePremiered,dateWriting,Genre,Type,in_TD,in_BD,in_Dracor
2646,moissy-malheur-imprevu,Le Malheur Imprévu,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000981
2647,moissy-menuet,Le Menuet et L'Allemande. les Jeux de la Petite Thalie.,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000982
2648,moissy-moineaux,Les Moineaux. dans les Jeux de la Petite Thalie.,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000983
2649,moissy-petite-verole,La Petite Vérole.,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000984
2650,moissy-petit-paysan,Le Petit Paysan Hardi.,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000985
2651,moissy-piece-de-vers,La Pièce de vers ou Le Déjeuner des Académistes,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000986
2652,moissy-poches,Les Poches.,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000987
2653,moissy-poupee,La Poupée.,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000988
2654,moissy-prejuges,Les Préjugés,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000989
2655,moissy-quiproquo,Le Quiproquo les Jeux de la Petite Thalie.,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000990
2656,moissy-revenants,Les Revenants.,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000991
2657,moissy-version,La Version les Jeux de la Petite Thalie.,Alexandre Guillaume De Moissy,Alexandre-Guillaume De Moissy,Q2833352,1769,,,,,,,fre000992
2030,hardy_meleagre,Méléagre. Tragédie,Alexandre Hardy,"Hardy, Alexandre",Q1393375,,,,,,,77.0,
2530,hardy-meleagre,Méléagre,Alexandre Hardy,Alexandre Hardy,Q1393375,1604,,,Tragedy,,,,fre000755
3280,hardy-corine,Corine ou Le Silence,Alexandre Hardy,Alexandre Hardy,Q1393375,1624,,,,,,,fre001884
3281,hardy-dorise,Dorise,Alexandre Hardy,Alexandre Hardy,Q1393375,1624,,,Tragicomedy,,,,fre001885
2147,beaunoir-venus,Vénus Pélerine,Alexandre Louis Bertrand De Beaunoir,Alexandre-Louis-Bertrand De Beaunoir,Q2893251,1778,1779-07-31,,Comedy,,,,fre000096
72,alexandre_dumas_pere-alchimiste,L'Alchimiste,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1839-04-10,,,vers,TD72,,
73,alexandre_dumas_pere-angele,Angèle,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1833-12-28,,,prose,TD73,,
74,alexandre_dumas_pere-antony,Antony,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1831-05-03,,,prose,TD74,,
75,alexandre_dumas_pere-blancs_et_les_bleus,Les Blancs et les Bleus,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1869-03-10,,,,TD75,,
76,alexandre_dumas_pere-caligula,Caligula,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1837-12-26,,Tragédie,vers,TD76,,
77,alexandre_dumas_pere-catherine_howard,Catherine Howard,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1834-06-02,,Comédie,,TD77,,
78,alexandre_dumas_pere-charles_vii_chez_ses_grands_vassaux,Charles VII chez ses grands vassaux,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1831-10-20,,Tragédie,vers,TD78,,
80,alexandre_dumas_pere-christine_ou_stockholm_fontainebleau_et_rome,Christine,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1830-03-30,,,vers,TD80,,
81,alexandre_dumas_pere-comte_hermann,Le Comte Hermann,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1849-11-22,,,,TD81,,
82,alexandre_dumas_pere-conscience,La Conscience,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1854-11-04,,,prose,TD82,,
83,alexandre_dumas_pere-demoiselles_de_saint_cyr,Les Demoiselles de Saint-Cyr,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1843-07-25,,Comédie,prose,TD83,,
84,alexandre_dumas_pere-don_juan_de_marana_ou_la_chute_d_un_ange,Don Juan de Marana,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1836-04-30,,,,TD84,,fre000562
85,alexandre_dumas_pere-envers_d_une_conspiration,L’envers d’une conspiration,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1860-06-04,,Vaudeville,,TD85,,
86,alexandre_dumas_pere-fille_du_regent,Une Fille du Régent,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1846-04-01,,Comédie,,TD86,,
87,alexandre_dumas_pere-forestiers,Les Forestier,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1858-03-23,,Tragédie,,TD87,,
88,alexandre_dumas_pere-gentilhomme_de_la_montagne,Le Gentilhomme de la montagne,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1860-06-12,,,,TD88,,
89,alexandre_dumas_pere-halifax,Halifax,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1842-11-30,,Comédie,,TD89,,
90,alexandre_dumas_pere-henri_iii_et_sa_cour,Henri III et sa Cour,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1829-02-11,,,prose,TD90,,
91,alexandre_dumas_pere-honneur_est_satisfait,L'honneur est satisfait,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1858-06-19,,Comédie,,TD91,,
92,alexandre_dumas_pere-intrigue_et_amour,Intrigue et Amour,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1847-07-11,,,,TD92,,
93,alexandre_dumas_pere-invitation_a_la_valse,L’invitation à la valse,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1857-08-03,,Comédie,prose,TD93,,
94,alexandre_dumas_pere-jeunesse_de_louis_xiv,La jeunesse de Louis XIV,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1854-01-20,,Vaudeville,prose,TD94,,
95,alexandre_dumas_pere-kean_ou_desordre_et_genie,Kean,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1836-08-31,,Comédie,,TD95,,
96,alexandre_dumas_pere-laird_de_dumbiky,Le Laird de Dumbiky,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1843-12-30,,Comédie,prose,TD96,,
97,alexandre_dumas_pere-lorenzino,Lorenzino,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1842-02-24,,,prose,TD97,,
98,alexandre_dumas_pere-louise_bernard,Louise Bernard,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1843-11-18,,,prose,TD98,,
99,alexandre_dumas_pere-madame_de_chamblay,Madame de Chamblay,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1868-06-04,,,,TD99,,
100,alexandre_dumas_pere-mademoiselle_de_belle_isle,Mademoiselle de Belle-Isle,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1839-04-12,,,prose,TD100,,
101,alexandre_dumas_pere-mariage_sous_louis_xv,Un mariage sous Louis XV,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1841-06-01,,,prose,TD101,,
102,alexandre_dumas_pere-mohicans_de_paris,Les Mohicans de Paris,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1864-08-20,,,,TD102,,
103,alexandre_dumas_pere-napoleon_bonaparte_ou_trente_ans_de_l_histoire_de_france,Napoléon Bonaparte,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1831-01-10,,,,TD103,,
104,alexandre_dumas_pere-orestie,L'Orestie,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1856-01-05,,Tragédie,vers,TD104,,
105,alexandre_dumas_pere-paul_jones,Paul Jones,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1838-10-12,,,prose,TD105,,
106,alexandre_dumas_pere-prisonnier_de_la_bastille,Le Prisonnier de la Bastille,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1861-03-22,,,,TD106,,
107,alexandre_dumas_pere-reine_margot,La Reine Margot,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1847-02-20,,,,TD107,,
108,alexandre_dumas_pere-romulus,Romulus,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1854-01-13,,Comédie,prose,TD108,,
109,alexandre_dumas_pere-teresa,Teresa,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1832-02-06,,,prose,TD109,,
110,alexandre_dumas_pere-trois_entr_actes_pour_l_amour_medecin,Trois entr'actes pour l'Amour médecin,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1850-01-15,,,vers,TD110,,
111,alexandre_dumas_pere-verrou_de_la_reine,Le Verrou de la reine,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1856-12-15,,Comédie,prose,TD111,,
112,alexandre_dumas_pere-vingt_quatre_fevrier,Le vingt-quatre février,Alexandre Père Dumas,Alexandre Père DUMAS,Q38337,,1850-03-30,,,,TD112,,
113,alexandre_dumas_pere_adolphe_de_leuven-roman_d_elvire,Le Roman d'Elvire,Alexandre Père-Adolphe Dumas de Leuven,Alexandre Père - Adolphe DUMAS DE LEUVEN,Q38337,,1860-02-04,,,,TD113,,
114,alexandre_dumas_pere_adolphe_de_leuven_pierre_joseph_rousseau-chasse_et_l_amour,La Chasse et l'Amour,Alexandre Père-Adolphe-Pierre Joseph Dumas de Leuven Rousseau,Alexandre Père - Adolphe - Pierre Joseph DUMAS DE LEUVEN ROUSSEAU,Q38337,,1825-09-22,,Vaudeville,,TD114,,
115,alexandre_dumas_pere_amedee_de_jallais-gabriel_lambert,Gabriel Lambert,Alexandre Père-Amédée Dumas de Jallais,Alexandre Père - Amédée DUMAS DE JALLAIS,Q38337,,1866-03-16,,,,TD115,,
116,alexandre_dumas_pere_auguste_anicet_bourgeois-venitienne,La Vénitienne,Alexandre Père-Auguste Dumas Anicet-Bourgeois,Alexandre Père - Auguste DUMAS ANICET-BOURGEOIS,Q38337,,1834-03-18,,,,TD116,,
118,alexandre_dumas_pere_auguste_maquet-catilina,Catilina,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1848-10-14,,,,TD118,,
119,alexandre_dumas_pere_auguste_maquet-chevalier_de_maison_rouge,Le chevalier de Maison-Rouge,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1847-08-03,,,,TD119,,
120,alexandre_dumas_pere_auguste_maquet-chevalier_d_harmental,Le Chevalier d'Harmental,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1849-07-26,,,,TD120,,
121,alexandre_dumas_pere_auguste_maquet-comte_de_morcef_troisieme_partie_de_monte_cristo,Le Comte de Morcef,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1851-04-01,,,,TD121,,
122,alexandre_dumas_pere_auguste_maquet-dame_de_monsoreau,La Dame de Monsoreau,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1860-11-19,,,,TD122,,
123,alexandre_dumas_pere_auguste_maquet-guerre_des_femmes,La Guerre des femmes,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1849-10-01,,,,TD123,,
124,alexandre_dumas_pere_auguste_maquet-jeunesse_des_mousquetaires,La jeunesse des Mousquetaires,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1849-02-17,,,,TD124,,
125,alexandre_dumas_pere_auguste_maquet-monte_cristo_deuxieme_partie,Monte-Cristo (Deuxième partie,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1848-02-04,,,,TD125,,
126,alexandre_dumas_pere_auguste_maquet-monte_cristo_premiere_partie,Monte-Cristo (Première partie,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1848-02-03,,,,TD126,,
127,alexandre_dumas_pere_auguste_maquet-mousquetaires,Les Mousquetaires,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1845-10-27,,,,TD127,,
128,alexandre_dumas_pere_auguste_maquet-urbain_grandier,Urbain Grandier,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1850-03-30,,,,TD128,,
129,alexandre_dumas_pere_auguste_maquet-vampire,Le Vampire,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1851-12-20,,,,TD129,,
130,alexandre_dumas_pere_auguste_maquet-villefort_quatrieme_partie_de_monte_cristo,Villefort,Alexandre Père-Auguste Dumas Maquet,Alexandre Père - Auguste DUMAS MAQUET,Q38337,,1851-05-08,,,,TD130,,
117,alexandre_dumas_pere_auguste_anicet_bourgeois_eugene_durieu-mari_de_la_veuve,Le Mari de la veuve,Alexandre Père-Auguste-Eugène Dumas Anicet-Bourgeois Durieu,Alexandre Père - Auguste - Eugène DUMAS ANICET-BOURGEOIS DURIEU,Q38337,,1832-04-04,,,prose,TD117,,
131,alexandre_dumas_pere_esperance_hippolyte_lassagne_gustave_vulpian-noce_et_l_enterrement,La Noce et l'enterrement,Alexandre Père-Espérence Hippolyte-Gustave Dumas Lassagne Vulpian,Alexandre Père - Espérence Hippolyte - Gustave DUMAS LASSAGNE VULPIAN,Q38337,,1826-11-21,,Vaudeville,,TD131,,
132,alexandre_dumas_pere_etienne_casimir_hippolyte_cordellier_delanoue-cromwell_et_charles_ier,Cromwell et Charles Ier,Alexandre Père-Étienne Casimir Hippolyte Dumas Cordellier-Delanoue,Alexandre Père - Étienne Casimir Hippolyte DUMAS CORDELLIER-DELANOUE,Q38337,,1835-05-21,,,,TD132,,
134,alexandre_dumas_pere_frederic_gaillardet-tour_de_nesle,La Tour de Nesle,Alexandre Père-Frédéric Dumas Gaillardet,Alexandre Père - Frédéric DUMAS GAILLARDET,Q38337,,1832-05-29,,,,TD134,,
136,alexandre_dumas_pere_prosper_goubaux_jacques_felix_beudin-richard_darlington,Richard Darlington,Alexandre Père-Prosper-Jacques Félix Dumas Goubaux Beudin,Alexandre père - Prosper - Jacques Félix DUMAS GOUBAUX BEUDIN,Q38337,,1831-12-10,,,,TD136,,
137,alexandre_dumas_pere_xavier_de_montepin-tour_saint_jacques,La Tour Saint-Jacques,Alexandre Père-Xavier Dumas de Montépin,Alexandre Père - Xavier DUMAS DE MONTÉPIN,Q38337,,1856-11-15,,,,TD137,,
2882,tanevot-adam-et-eve,Adam et Eve,Alexandre Tanevot,Alexandre Tanevot,Q28933577,1752,,,Tragedy,,,,fre001379
133,alexandre_dumas_pere_eugene_nus-cachemire_vert,Le Cachemire vert,Alexandres Père-Eugène Dumas Nus,Alexandres Père - Eugène DUMAS NUS,Q38337,,1849-12-15,,Comédie,prose,TD133,,
139,alexis_piron-amant_mysterieux,L’Amant mystérieux,Alexis Piron,Alexis PIRON,Q983437,,1734-08-30,,Comédie,vers,TD139,,
140,alexis_piron-antre_de_trophonius,L’Antre de Trophonius,Alexis Piron,Alexis PIRON,Q983437,,1722-05-24,,,,TD140,,
141,alexis_piron-arlequin_deucalion,Arlequin-Deucalion,Alexis Piron,Alexis PIRON,Q983437,,1722-02-25,,Monologue,,TD141,,fre001117
142,alexis_piron-callisthene,Callisthène,Alexis Piron,Alexis PIRON,Q983437,,1730-02-18,,Tragédie,vers,TD142,,
143,alexis_piron-claperman,Le Claperman,Alexis Piron,Alexis PIRON,Q983437,,1724-02-03,,Vaudeville,,TD143,,
144,alexis_piron-courses_de_tempe,Les Courses de Tempé,Alexis Piron,Alexis PIRON,Q983437,,1734-08-30,,Pastorale,vers,TD144,,
145,alexis_piron-ecole_des_peres_ou_les_fils_ingrats,L’École des pères,Alexis Piron,Alexis PIRON,Q983437,,1728-10-21,,Comédie,vers,TD145,,fre001118
146,alexis_piron-enfants_de_la_joie,Les Enfants de la joie,Alexis Piron,Alexis PIRON,Q983437,,1725-11-28,,Comédie,,TD146,,
147,alexis_piron-fausse_alarme,La Fausse alarme,Alexis Piron,Alexis PIRON,Q983437,,1776,,Pastorale,vers,TD147,,fre001119
148,alexis_piron-fernand_cortes_ou_montezume,Fernand Cortès,Alexis Piron,Alexis PIRON,Q983437,,1744-01-06,,Tragédie,vers,TD148,,
149,alexis_piron-gustave_wasa,Gustave Wasa,Alexis Piron,Alexis PIRON,Q983437,,1733-01-07,,Tragédie,vers,TD149,,fre001120
150,alexis_piron-huit_mariannes,Les Huit Mariannes,Alexis Piron,Alexis PIRON,Q983437,,1725-04-20,,,vers,TD150,,
151,alexis_piron-metromanie_ou_le_poete,La Métromanie,Alexis Piron,Alexis PIRON,Q983437,,1738-01-10,,Comédie,vers,TD151,,fre001121
152,alexis_piron-philomele,Philomèle,Alexis Piron,Alexis PIRON,Q983437,,1723-06-12,,,,TD152,,
2723,piron-nouvelle-messaline,La Nouvelle Messaline,Alexis Piron,Alexis Piron,Q983437,1772,,,Tragedy,,,,fre001122
138,alexis_decomberousse_violet_d_epagny-fille_mal_elevee,La Fille mal élevée,Alexis-Decomberousse Violet d’Épagny,Alexis - DECOMBEROUSSE VIOLET D&#039;ÉPAGNY,Q17708941,,1835-07-21,,Comédie,,TD138,,
154,alexis_piron_jacques_philippe_d_orneval_louis_fuzelier-atis,Atis,Alexis-Jacques-Philippe-Piron d’Orneval Louis Fuzelier,Alexis - Jacques-Philippe - PIRON D’ORNEVAL LOUIS FUZELIER,Q983437,,1726-02-19,,,,TD154,,
79,alexandre_dumas_pere-chasse_au_chastre,La Bourse et la Vie,Alfred Capus,Alfred CAPUS,Q198621,,1900-12-05,,Comédie,,TD79,,
155,alferd_capus-brignol_et_sa_fille,Brignol et sa Fille,Alfred Capus,Alfred CAPUS,Q198621,,1894-11-23,,Vaudeville,,TD155,,
156,alfred_capus-ange,Un Ange,Alfred Capus,Alfred CAPUS,Q198621,,1909-12-14,,Comédie,,TD156,,
157,alfred_capus-aventurier,L'Aventurier,Alfred Capus,Alfred CAPUS,Q198621,,1910-11-04,,Comédie,,TD157,,
158,alfred_capus-beau_jeune_homme,Le Beau Jeune Homme,Alfred Capus,Alfred CAPUS,Q198621,,1903-02-27,,Comédie,,TD158,,
159,alfred_capus-chatelaine,La Châtelaine,Alfred Capus,Alfred CAPUS,Q198621,,1902-10-25,,Comédie,,TD159,,
160,alfred_capus-deux_ecoles,Les Deux Écoles,Alfred Capus,Alfred CAPUS,Q198621,,1902-02-28,,Vaudeville,,TD160,,
161,alfred_capus-deux_hommes,Les Deux Hommes |,Alfred Capus,Alfred Capus,Q198621,,1908-01-20,,Comédie,,TD161,,
162,alfred_capus-favorites,Les Favorites,Alfred Capus,Alfred CAPUS,Q198621,,1911-12-01,,Comédie,,TD162,,
163,alfred_capus-helene_ardouin,Hélène Ardouin,Alfred Capus,Alfred CAPUS,Q198621,,1913-03-14,,Vaudeville,,TD163,,
164,alfred_capus-institut_de_beaute,L'Institut de Beauté,Alfred Capus,Alfred CAPUS,Q198621,,1913-11-21,,Comédie,,TD164,,
165,alfred_capus-mariage_bourgeois,Mariage bourgeois,Alfred Capus,Alfred CAPUS,Q198621,,1898-03-05,,Comédie,,TD165,,
166,alfred_capus-maris_de_leontine,Les maris de Léontine |,Alfred Capus,Alfred Capus,Q198621,,1900-02-14,,Comédie,,TD166,,
167,alfred_capus-monsieur_piegois,Monsieur Piégois,Alfred Capus,Alfred CAPUS,Q198621,,1905-04-05,,Comédie,,TD167,,
168,alfred_capus-notre_jeunesse,Notre jeunesse,Alfred Capus,Alfred CAPUS,Q198621,,1904-11-16,,Comédie,,TD168,,
169,alfred_capus-oiseau_blesse,L'oiseau blessé,Alfred Capus,Alfred CAPUS,Q198621,,1908-12-07,,Comédie,,TD169,,
170,alfred_capus-petites_folles,Petites Folles,Alfred Capus,Alfred CAPUS,Q198621,,1897-10-03,,Comédie,,TD170,,
171,alfred_capus-petite_fonctionnaire,La Petite Fonctionnaire,Alfred Capus,Alfred CAPUS,Q198621,,1901-04-23,,Comédie,,TD171,,
172,alfred_capus-rosine,Rosine,Alfred Capus,Alfred CAPUS,Q198621,,1897-06-02,,Comédie,,TD172,,
173,alfred_capus-veine,La Veine,Alfred Capus,Alfred CAPUS,Q198621,,1901-04-02,,Vaudeville,,TD173,,
177,alfred_de_musset-andre_del_sarto,André del Sarto,Alfred de Musset,Alfred de MUSSET,Q179680,,1833,,,vers,TD177,,fre001053
178,alfred_de_musset-ane_et_le_ruisseau,L’Âne et le ruisseau,Alfred de Musset,Alfred de MUSSET,Q179680,,1855,1961-10-05,Comédie,,TD178,,fre001054
179,alfred_de_musset-a_quoi_revent_les_jeunes_filles,À quoi rêvent les jeunes filles,Alfred de Musset,Alfred de MUSSET,Q179680,,1832,,Comédie,vers,TD179,,fre001765
180,alfred_de_musset-barberine,Barberine,Alfred de Musset,Alfred de MUSSET,Q179680,,1835,,Comédie,,TD180,,fre001056
181,alfred_de_musset-caprice,Un Caprice,Alfred de Musset,Alfred de MUSSET,Q179680,,1837,,Comédie,,TD181,,fre001057
182,alfred_de_musset-caprices_de_marianne,Les Caprices de Marianne,Alfred de Musset,Alfred de MUSSET,Q179680,,1851-06-14,,Comédie,,TD182,,fre001058
183,alfred_de_musset-chandelier,Le Chandelier,Alfred de Musset,Alfred de MUSSET,Q179680,,1835,,Comédie,,TD183,,fre001767
184,alfred_de_musset-coupe_et_les_levres,La Coupe et les lèvres,Alfred de Musset,Alfred de MUSSET,Q179680,,1831,,,vers,TD184,,fre001768
185,alfred_de_musset-faire_sans_dire,Faire sans dire,Alfred de Musset,Alfred de MUSSET,Q179680,,1837,,Proverbe,,TD185,,
186,alfred_de_musset-fantasio,Fantasio,Alfred de Musset,Alfred de MUSSET,Q179680,,1833,,Comédie,,TD186,,fre001769
187,alfred_de_musset-il_faut_qu_une_porte_soit_ouverte_ou_fermee,Il faut qu’une porte soit ouverte ou fermée,Alfred de Musset,Alfred de MUSSET,Q179680,,1845,,Proverbe,,TD187,,
188,alfred_de_musset-il_ne_faut_jurer_de_rien,Il ne faut jurer de rien,Alfred de Musset,Alfred de MUSSET,Q179680,,1836,,Comédie,,TD188,,fre001060
189,alfred_de_musset-lorenzaccio,Lorenzaccio,Alfred de Musset,Alfred de MUSSET,Q179680,,1834,,,,TD189,,fre001061
190,alfred_de_musset-louison,Louison,Alfred de Musset,Alfred de MUSSET,Q179680,,1849-02-22,,Comédie,vers,TD190,,fre001771
191,alfred_de_musset-nuit_venitienne_ou_les_noces_de_laurette,La Nuit vénitienne,Alfred de Musset,Alfred de MUSSET,Q179680,,1830-12-01,,Comédie,,TD191,,fre001062
192,alfred_de_musset-on_ne_badine_pas_avec_l_amour,On ne badine pas avec l'amour,Alfred de Musset,Alfred de MUSSET,Q179680,,1834,,Comédie,,TD192,,fre001055
2682,musset-augier-habit-vert,L'Habit Vert,Alfred De Musset,Alfred De Musset,Q179680,1858,1849-02-23,,Comedy,,,,fre001052
2683,musset-carmosine,Carmosine,Alfred De Musset,Alfred De Musset,Q179680,1852,,,Comedy,,,,fre001059
3178,musset-bettine,Bettine,Alfred De Musset,Alfred De Musset,Q179680,1876,1851-10-30,,Comedy,,,,fre001766
3179,musset-il-faut-qu-une-porte-soit-ouverte-ou-fermee,Il Faut qu'une Porte Soit Ouverte ou Fermée,Alfred De Musset,Alfred De Musset,Q179680,1876,1848-04-07,,,,,,fre001770
3180,musset-les-nuits,Les Nuits,Alfred De Musset,Alfred De Musset,Q179680,1852,,,,,,,fre001772
3181,musset-on-ne-saurait-penser-a-tout,On ne Saurait Penser à Tout,Alfred De Musset,Alfred De Musset,Q179680,1889,,,,,,,fre001773
3327,vigny-quitte-pour-la-peur,Quitte pour le Peur,Alfred De Musset,Alfred De Musset,Q179680,1837,,,,,,,fre001945
2548,jarry-ubu-roi,Ubu Roi,Alfred Jarry,Alfred Jarry,Q7841,1896,,,,,,,fre000784
174,alfred_capus_emmanuel_arene-adversaire,L'Adversaire,Alfred-Emmanuel Capus Arène,Alfred - Emmanuel CAPUS ARÈNE,Q198621,,1903-10-23,,Comédie,,TD174,,
175,alfred_capus_lucien_descaves-attentat,L'Attentat,Alfred-Lucien Capus Descaves,Alfred - Lucien CAPUS DESCAVES,Q198621,,1906-03-09,,,,TD175,,
176,alfred_capus_pierre_veber-en_garde,En Garde !,Alfred-Pierre Capus Veber,Alfred - Pierre CAPUS VEBER,Q198621,,1912-03-19,,Comédie,,TD176,,
2081,allais-bon-bougre,Le Pauvre Bougre et le Bon Génie,Alphonse Allais,Alphonse Allais,Q371905,1889,,,,,,,fre000012
2082,allais-mecontent,Un Mécontent,Alphonse Allais,Alphonse Allais,Q371905,1889,,,,,,,fre000013
3009,allais-une-idee-lumineuse,Une Idée Lumineuse,Alphonse Allais,Alphonse Allais,Q371905,1889,,,,,,,fre001570
3286,launay-la-lettre-rose,La Lettre Rose,Alphonse De Launay,Alphonse De Launay,Q77136568,1883,,,,,,,fre001891
194,alphonse_pages-moliere_apezenas,Molière à Pézenas,Alphonse Pagès,Alphonse PAGÈS,Q108663843,,1866-01-15,,,vers,TD194,,fre001092
3308,scheler-aiguilleur,L'Aiguilleur,Alphonse Scheler,Alphonse Scheler,Q47298535,1895,,,,,,,fre001925
193,alphonse_francois_dercy-moliere,Molière,Alphonse-François Dercy,Alphonse-François DERCY,ID0005,,,,Comédie,vers,TD193,,fre000793
195,amable_de_saint_hilaire-cheval_du_diable,Le Cheval du diable,Amable de Saint-Hilaire,Amable de SAINT-HILAIRE,Q21091604,,1846-02-03,,,,TD195,,
3278,france-la-comedie-de-celui-qui-epousa-une-femme-muette,La Comédie de Celui qui Epousa une Femme Muette,Anatole France,Anatole France,Q42443,1906,1912-03-21,,Comedy,,,,fre001881
